ax,ay,az,gx,gy,gz
-1.211, -3.307, -2.080, -66.467, -215.393, -125.000
-1.468, -3.578, -1.795, -77.759, -254.456, -86.914
-1.777, -3.784, -1.162, -86.914, -292.480, -47.241
-2.102, -4.000, -0.230, -86.975, -325.867, -8.972
-2.401, -4.000, 0.862, -75.256, -349.792, 31.128
-2.632, -4.000, 2.054, -59.998, -360.535, 81.970
-2.826, -4.000, 3.298, -49.072, -356.812, 141.296
-2.979, -4.000, 4.000, -36.011, -336.121, 206.482
-3.096, -3.619, 4.000, -18.921, -302.124, 268.860
-3.144, -2.482, 4.000, 2.808, -264.771, 318.298
-3.111, -1.404, 4.000, 30.151, -231.445, 348.267
-2.952, -0.605, 4.000, 45.288, -197.876, 358.093
-2.760, -0.312, 4.000, 47.119, -163.635, 352.661
-2.603, -0.372, 4.000, 33.752, -129.456, 343.323
-2.575, -0.539, 4.000, 16.541, -95.520, 340.698
-2.560, -0.168, 4.000, 7.141, -59.021, 351.318
-2.546, 0.574, 4.000, 4.150, -25.269, 363.525
-2.527, 1.063, 4.000, 2.747, 4.272, 360.718
-2.433, 1.663, 4.000, 4.883, 35.645, 352.234
-2.306, 2.419, 4.000, 12.329, 67.139, 340.576
-2.143, 2.987, 4.000, 15.564, 98.450, 316.101
-2.007, 3.197, 4.000, 4.822, 132.446, 280.518
-1.908, 3.487, 4.000, -10.742, 167.542, 244.568
-1.815, 3.715, 3.751, -24.170, 200.562, 206.604
-1.750, 3.622, 3.273, -39.856, 228.699, 160.950
-1.712, 3.201, 2.802, -57.251, 251.587, 113.220
-1.702, 2.619, 2.306, -68.848, 270.081, 70.923
-1.670, 2.027, 1.816, -75.012, 284.485, 37.598
-1.632, 1.412, 1.501, -78.125, 292.419, 12.817
-1.610, 0.839, 1.356, -74.036, 296.570, -3.052
-1.589, 0.449, 1.252, -62.134, 300.354, -8.911
-1.590, 0.265, 1.073, -44.800, 304.993, -7.385
-1.589, 0.332, 0.765, -38.635, 309.753, -2.686
-1.529, 0.455, 0.337, -40.833, 312.256, -0.427
-1.443, 0.733, -0.082, -52.002, 309.692, -0.244
-1.338, 1.046, -0.350, -67.200, 300.232, -4.883
-1.250, 1.290, -0.479, -83.252, 286.926, -18.127
-1.154, 1.340, -0.499, -94.849, 271.667, -37.537
-1.080, 1.049, -0.495, -103.455, 256.653, -62.073
-0.992, 0.536, -0.548, -107.910, 243.774, -83.069
-0.889, 0.087, -0.608, -101.868, 230.225, -93.689
-0.793, -0.189, -0.708, -86.548, 215.820, -94.299
-0.693, -0.357, -0.859, -67.017, 201.233, -89.478
-0.593, -0.309, -0.981, -51.880, 185.242, -81.116
-0.508, -0.072, -1.022, -43.152, 167.664, -71.655
-0.448, 0.158, -1.027, -38.940, 150.085, -67.871
-0.396, 0.267, -1.006, -40.710, 133.118, -69.885
-0.361, 0.281, -0.921, -42.725, 116.760, -74.768
-0.329, 0.216, -0.822, -41.504, 101.685, -79.895
-0.307, 0.130, -0.765, -37.170, 88.928, -83.923
-0.285, 0.049, -0.736, -34.058, 77.087, -86.487
-0.265, -0.022, -0.732, -26.978, 65.918, -87.891
-0.266, -0.070, -0.792, -19.531, 55.481, -88.501
-0.282, -0.111, -0.917, -11.780, 44.739, -89.050
-0.313, -0.175, -1.083, -3.906, 32.654, -90.027
-0.362, -0.226, -1.276, -0.610, 18.616, -90.698
-0.364, -0.290, -1.521, -0.305, 2.136, -91.431
-0.368, -0.476, -1.832, -6.287, -17.151, -92.834
-0.386, -0.579, -2.128, -16.113, -41.321, -90.515
-0.396, -0.658, -2.416, -22.461, -70.984, -86.731
-0.458, -0.701, -2.703, -30.518, -105.042, -82.275
-0.568, -0.751, -3.028, -35.217, -142.944, -77.881
-0.799, -0.780, -3.376, -33.875, -186.707, -73.303
-1.093, -0.696, -3.697, -31.921, -236.816, -66.956
-1.506, -0.647, -3.745, -35.522, -294.434, -61.768
-2.043, -0.680, -3.363, -55.481, -356.934, -58.228
-2.579, -0.610, -2.565, -82.764, -416.992, -49.622
-3.002, -0.648, -1.383, -103.088, -470.459, -39.612
-3.289, -0.715, 0.081, -109.375, -510.559, -27.771
-3.331, -0.625, 1.922, -95.337, -534.058, -11.536
-3.163, -0.539, 3.719, -27.954, -534.607, 2.441
-2.739, -0.630, 4.000, 18.616, -506.592, 6.226
-2.279, -0.788, 4.000, 39.795, -454.773, 9.521
-1.837, -0.641, 4.000, 36.255, -385.925, 18.860
-1.443, -0.194, 4.000, 17.700, -306.030, 29.785
-1.078, 0.386, 4.000, -4.639, -223.267, 33.875
-0.859, 0.841, 4.000, -17.944, -149.902, 26.733
-0.714, 0.826, 4.000, -24.902, -93.384, 7.812
-0.602, 0.402, 3.173, -27.283, -56.152, -13.550
-0.498, -0.194, 2.299, -26.978, -37.048, -27.161
-0.431, -0.698, 1.787, -23.987, -32.349, -27.954
-0.379, -1.010, 1.555, -14.343, -35.400, -17.456
-0.366, -0.976, 1.605, 0.000, -41.687, 0.427
-0.360, -0.593, 1.754, 16.052, -46.387, 20.508
-0.341, -0.025, 1.893, 30.212, -46.448, 34.973
-0.326, 0.498, 2.048, 38.696, -43.396, 38.452
-0.309, 0.786, 2.178, 41.077, -36.621, 31.006
-0.291, 0.821, 2.237, 37.903, -26.184, 17.578
-0.286, 0.678, 2.232, 29.480, -13.611, 3.723
-0.295, 0.419, 2.146, 18.372, -0.183, -7.324
-0.316, 0.220, 1.939, 8.911, 13.489, -13.428
-0.339, 0.045, 1.597, 1.282, 25.269, -15.747
-0.347, -0.002, 1.185, -4.700, 33.020, -14.954
-0.352, 0.002, 0.873, -7.019, 34.241, -13.062
-0.356, -0.046, 0.721, -7.019, 30.029, -12.634
-0.364, -0.108, 0.705, -3.967, 23.499, -12.146
-0.354, -0.126, 0.755, 0.732, 17.029, -9.766
-0.344, -0.099, 0.856, 5.005, 12.207, -6.653
-0.343, -0.043, 0.941, 8.545, 9.583, -4.333
-0.338, -0.019, 1.003, 10.925, 8.667, -3.235
-0.340, -0.010, 1.038, 11.230, 9.277, -3.052
-0.341, 0.031, 1.047, 10.132, 11.169, -2.686
-0.347, 0.032, 1.037, 6.897, 13.184, -3.174
-0.349, 0.029, 1.016, 2.502, 15.259, -4.333
-0.358, -0.010, 0.972, -1.221, 17.090, -5.310
-0.357, 0.000, 0.893, -4.150, 18.677, -5.249
-0.361, -0.001, 0.810, -5.798, 18.860, -5.188
-0.365, -0.050, 0.735, -7.080, 18.005, -5.920
-0.360, -0.035, 0.651, -6.165, 15.869, -5.127
-0.357, -0.044, 0.634, -4.150, 12.390, -4.822
-0.361, -0.083, 0.671, -1.953, 8.118, -4.822
-0.364, -0.119, 0.727, 0.793, 4.517, -4.028
-0.363, -0.130, 0.794, 3.906, 1.709, -2.625
-0.363, -0.069, 0.870, 4.639, 0.488, -0.793
-0.361, 0.026, 0.977, 2.075, -0.122, 0.610
-0.366, 0.045, 1.057, -0.183, 0.854, -0.366

-0.734, -1.035, -1.816, -60.608, -104.736, -177.246
-0.845, -1.498, -1.891, -69.153, -137.085, -170.471
-0.982, -2.050, -1.948, -80.627, -170.532, -158.997
-1.173, -2.695, -1.624, -87.952, -208.374, -141.357
-1.356, -3.305, -0.956, -83.130, -245.544, -115.234
-1.511, -3.758, -0.229, -72.998, -273.499, -79.468
-1.678, -4.000, 0.264, -65.735, -290.222, -37.170
-1.880, -4.000, 0.645, -61.890, -300.476, 8.240
-2.075, -4.000, 1.115, -55.176, -309.265, 53.589
-2.266, -4.000, 1.858, -44.373, -316.406, 99.548
-2.457, -4.000, 2.668, -30.212, -316.162, 150.330
-2.622, -3.884, 3.408, -16.296, -305.969, 201.294
-2.760, -3.426, 3.981, -4.944, -286.926, 245.850
-2.852, -2.893, 4.000, 11.658, -260.864, 284.790
-2.878, -2.268, 4.000, 27.100, -232.239, 318.115
-2.869, -1.651, 4.000, 29.053, -203.491, 342.346
-2.803, -1.060, 4.000, 17.761, -175.293, 358.521
-2.763, -0.560, 4.000, -2.075, -142.822, 367.615
-2.743, -0.069, 4.000, -15.015, -106.934, 371.826
-2.693, 0.597, 4.000, -14.160, -71.960, 374.573
-2.573, 1.406, 4.000, -16.541, -41.443, 371.216
-2.438, 1.826, 4.000, -16.357, -14.343, 352.539
-2.294, 1.989, 3.936, -16.785, 10.986, 328.064
-2.140, 2.136, 3.908, -13.367, 33.875, 304.321
-1.999, 2.355, 4.000, -7.019, 54.626, 283.752
-1.893, 2.393, 4.000, -7.141, 79.590, 258.667
-1.841, 2.332, 4.000, -15.320, 112.427, 233.093
-1.834, 2.347, 4.000, -24.109, 152.161, 210.876
-1.845, 2.410, 3.975, -34.607, 193.298, 188.721
-1.869, 2.487, 3.324, -44.922, 228.638, 164.429
-1.853, 2.691, 2.682, -50.964, 255.127, 139.648
-1.813, 2.721, 2.126, -54.016, 273.376, 109.131
-1.756, 2.454, 1.662, -57.678, 285.461, 73.242
-1.679, 1.995, 1.399, -57.983, 291.626, 39.551
-1.634, 1.371, 1.251, -55.908, 295.288, 12.329
-1.621, 0.812, 1.147, -48.584, 298.462, -3.906
-1.622, 0.480, 0.882, -45.654, 303.528, -9.521
-1.549, 0.376, 0.368, -47.119, 307.922, -9.583
-1.456, 0.451, -0.191, -59.387, 306.519, -8.057
-1.338, 0.640, -0.577, -76.233, 296.143, -9.705
-1.205, 0.957, -0.707, -91.492, 279.175, -15.320
-1.094, 1.078, -0.678, -99.182, 260.193, -29.114
-0.985, 1.010, -0.623, -98.755, 242.920, -47.180
-0.895, 0.772, -0.552, -91.980, 226.929, -64.758
-0.812, 0.453, -0.516, -82.520, 212.585, -78.430
-0.739, 0.118, -0.444, -70.801, 198.975, -85.815
-0.680, -0.154, -0.390, -58.777, 186.646, -87.097
-0.609, -0.216, -0.399, -50.293, 176.575, -81.543
-0.556, -0.223, -0.535, -50.537, 167.725, -75.623
-0.479, -0.116, -0.708, -57.678, 157.532, -70.312
-0.397, 0.041, -0.788, -66.895, 144.287, -66.406
-0.336, 0.227, -0.752, -73.242, 129.028, -65.857
-0.275, 0.397, -0.650, -74.097, 113.953, -68.787
-0.240, 0.489, -0.483, -70.679, 100.464, -75.073
-0.223, 0.434, -0.297, -68.176, 89.844, -84.412
-0.198, 0.229, -0.157, -63.416, 82.214, -93.323
-0.178, -0.001, -0.056, -53.711, 77.271, -98.755
-0.152, -0.176, -0.073, -39.856, 74.463, -99.548
-0.123, -0.239, -0.156, -22.583, 72.388, -96.375
-0.094, -0.255, -0.234, -5.798, 68.604, -92.163
-0.076, -0.252, -0.280, -1.160, 63.965, -88.379
-0.056, -0.213, -0.319, -7.874, 59.387, -85.083
-0.045, -0.234, -0.349, -21.240, 54.138, -83.557
-0.052, -0.324, -0.409, -35.645, 48.584, -83.069
-0.062, -0.432, -0.558, -43.396, 42.236, -81.360
-0.057, -0.485, -0.793, -39.978, 33.569, -77.209
-0.056, -0.404, -1.084, -28.076, 21.118, -70.618
-0.061, -0.305, -1.334, -14.160, 3.662, -66.162
-0.098, -0.158, -1.647, 2.502, -17.578, -63.843
-0.151, -0.030, -1.923, 12.390, -43.518, -65.186
-0.197, 0.000, -2.214, 15.686, -74.097, -70.984
-0.297, -0.127, -2.430, 11.169, -108.948, -79.712
-0.469, -0.453, -2.593, 6.226, -146.301, -87.891
-0.637, -0.796, -2.704, -9.705, -186.340, -90.454
-0.907, -1.016, -2.708, -34.973, -229.675, -84.229
-1.223, -0.960, -2.646, -58.411, -275.513, -69.763
-1.572, -0.626, -2.454, -72.510, -323.792, -52.856
-1.953, -0.284, -2.036, -79.956, -372.925, -41.382
-2.339, -0.097, -1.217, -74.463, -420.654, -37.598
-2.642, -0.049, 0.009, -50.354, -461.853, -38.147
-2.778, -0.238, 1.527, -24.048, -488.525, -41.931
-2.715, -0.692, 3.034, -9.033, -492.615, -45.898
-2.476, -1.229, 4.000, -12.695, -474.182, -41.992
-2.130, -1.336, 4.000, -23.254, -433.167, -22.400
-1.673, -0.942, 4.000, -35.828, -371.216, 4.028
-1.244, -0.293, 4.000, -37.842, -297.058, 24.902
-0.948, 0.260, 4.000, -25.208, -225.708, 30.884
-0.750, 0.515, 4.000, -13.367, -165.894, 23.376
-0.621, 0.360, 3.881, -12.390, -123.108, 7.935
-0.528, 0.030, 3.180, -12.024, -94.177, -4.272
-0.440, -0.255, 2.597, -10.620, -75.012, -8.179
-0.392, -0.493, 2.214, -8.240, -64.270, -6.165
-0.360, -0.570, 2.047, -3.845, -59.998, 0.305
-0.330, -0.503, 2.021, 2.563, -57.373, 10.193
-0.306, -0.325, 2.021, 8.484, -53.711, 19.531
-0.289, -0.135, 1.966, 13.794, -48.279, 25.879
-0.278, 0.059, 1.942, 15.625, -42.175, 28.137
-0.269, 0.264, 1.957, 13.489, -35.889, 28.076
-0.266, 0.386, 1.966, 9.583, -28.198, 24.170
-0.257, 0.450, 1.923, 4.761, -19.409, 18.433
-0.261, 0.391, 1.892, 0.366, -10.864, 10.742
-0.271, 0.279, 1.792, -2.441, -2.563, 4.822
-0.270, 0.205, 1.625, -3.784, 5.127, 1.709
-0.267, 0.193, 1.464, -3.540, 11.169, 0.732
-0.272, 0.178, 1.324, -3.113, 15.076, -0.244
-0.276, 0.167, 1.210, -2.319, 17.090, -1.526
-0.291, 0.123, 1.128, -1.038, 17.883, -2.441
