-0.833, 0.460, 1.777, 36.011, -246.155, 86.609
-0.825, 0.787, 2.299, 35.645, -241.821, 83.252
-0.781, 1.041, 2.645, 43.213, -230.896, 75.317
-0.731, 1.076, 2.793, 56.580, -215.637, 62.256
-0.689, 0.991, 2.877, 63.232, -199.402, 48.584
-0.668, 0.917, 3.240, 59.021, -186.096, 38.025
-0.645, 0.834, 3.828, 53.833, -171.448, 30.151
-0.612, 0.848, 4.000, 51.575, -149.719, 25.635
-0.575, 1.047, 4.000, 52.063, -119.141, 23.743
-0.583, 1.341, 4.000, 51.392, -79.407, 19.836
-0.596, 1.795, 4.000, 51.880, -34.302, 12.634
-0.659, 2.173, 4.000, 52.307, 13.794, -1.709
-0.770, 2.330, 4.000, 51.392, 61.768, -23.926
-0.925, 2.319, 4.000, 48.584, 105.286, -50.171
-1.124, 2.157, 4.000, 48.035, 145.874, -75.623
-1.409, 2.053, 4.000, 45.837, 187.866, -97.107
-1.764, 1.975, 4.000, 41.626, 235.779, -116.089
-2.134, 1.955, 4.000, 44.189, 287.109, -134.521
-2.503, 1.910, 4.000, 52.734, 338.135, -153.503
-2.859, 1.680, 3.618, 56.885, 383.667, -175.537
-3.175, 1.224, 2.862, 54.504, 422.119, -197.205
-3.503, 0.774, 2.156, 46.936, 453.979, -213.013
-3.704, 0.413, 1.326, 48.645, 479.187, -221.252
-3.855, 0.016, 0.690, 49.622, 495.178, -227.844
-3.992, -0.409, 0.095, 46.326, 503.845, -230.164
-3.947, -0.676, -0.642, 46.875, 508.789, -226.868
-3.757, -1.028, -1.666, 46.509, 506.775, -222.046
-3.662, -0.982, -2.116, -8.606, 492.615, -218.323
-3.501, -1.303, -2.990, -86.975, 471.252, -226.013
-3.150, -1.529, -3.560, -76.782, 434.570, -231.995
-2.718, -2.029, -4.000, -54.504, 390.076, -235.168
-2.255, -2.552, -4.000, -58.472, 336.731, -231.934
-1.866, -2.968, -4.000, -19.470, 275.818, -220.276
-1.548, -3.664, -4.000, 52.612, 206.238, -197.815
-1.110, -3.807, -4.000, 126.770, 142.700, -158.752
-0.893, -4.000, -4.000, 83.130, 76.660, -122.070
-0.851, -4.000, -4.000, 14.099, 7.690, -75.073
-0.931, -3.976, -4.000, -22.034, -69.214, -28.259
-1.230, -3.406, -4.000, -70.068, -154.541, 24.048
-1.603, -2.501, -4.000, -117.371, -231.262, 69.153
-1.972, -1.658, -4.000, -143.066, -289.917, 101.379
-2.357, -0.672, -3.794, -165.466, -341.492, 124.023
-2.665, 0.044, -3.265, -186.951, -392.517, 133.118
-2.990, 0.573, -2.484, -194.336, -442.627, 132.812
-3.226, 0.894, -1.473, -185.730, -486.206, 127.197
-3.309, 0.937, -0.386, -174.866, -518.677, 119.629
-3.299, 0.979, 0.879, -164.368, -540.161, 113.159
-3.102, 0.710, 2.534, -151.489, -549.438, 105.530
-2.669, 0.620, 4.000, -131.104, -539.368, 104.492
-2.172, 0.494, 4.000, -109.131, -500.244, 105.957
-1.666, 0.751, 4.000, -100.525, -432.495, 110.535
-1.085, 1.386, 4.000, -100.281, -345.886, 115.845
-0.639, 2.002, 4.000, -82.520, -258.667, 106.689
-0.381, 2.183, 4.000, -51.086, -189.575, 80.688
-0.260, 1.787, 3.974, -28.076, -145.386, 45.044
-0.172, 1.129, 3.836, -13.672, -120.361, 15.076
-0.094, 0.608, 3.879, -1.404, -97.229, 0.000
-0.026, 0.200, 3.629, 7.446, -68.970, -5.676
0.007, -0.028, 3.256, 9.155, -41.504, -5.005
0.015, 0.061, 2.783, 4.700, -17.639, -0.183
0.006, 0.203, 2.339, 1.038, -0.549, 2.136
-0.030, 0.251, 1.926, -3.174, 11.292, -0.793
-0.060, 0.214, 1.551, -0.366, 18.311, -5.798
-0.079, 0.045, 1.215, 2.747, 20.630, -11.841
-0.096, -0.147, 1.009, 3.662, 18.494, -15.381
-0.115, -0.334, 0.939, 3.357, 13.367, -15.808
-0.124, -0.492, 0.931, 2.502, 8.179, -13.733
-0.129, -0.517, 0.947, 2.380, 4.028, -7.996
-0.134, -0.470, 0.972, 2.502, 1.343, -2.197
-0.140, -0.373, 0.989, -1.831, -0.488, 2.380
-0.149, -0.269, 0.991, -8.667, -1.282, 5.737
-0.160, -0.157, 1.027, -13.123, -1.892, 7.446
-0.180, -0.149, 1.063, -14.282, -2.380, 6.897
-0.183, -0.156, 1.080, -12.756, -1.831, 5.920
-0.183, -0.139, 1.096, -11.719, -1.160, 6.165
-0.187, -0.113, 1.126, -10.437, -0.305, 6.287
-0.198, -0.141, 1.083, -7.263, 1.709, 5.127
-0.197, -0.155, 0.964, -2.197, 3.662, 4.395
-0.187, -0.196, 0.861, 2.441, 3.845, 4.028
-0.187, -0.230, 0.825, 4.761, 2.441, 3.906
-0.184, -0.205, 0.832, 5.920, 0.549, 4.944
-0.178, -0.195, 0.874, 7.019, -1.404, 5.432
-0.183, -0.190, 0.949, 7.202, -2.808, 5.493
-0.163, -0.114, 1.001, 6.042, -2.930, 6.409
-0.156, -0.051, 1.045, 3.662, -2.136, 6.165
-0.148, -0.066, 1.052, 1.648, -0.244, 3.479
-0.146, -0.122, 1.020, 1.953, 1.648, 1.343
-0.145, -0.187, 0.977, 2.686, 3.235, 0.305
-0.154, -0.197, 0.916, 2.930, 4.028, 0.671
-0.158, -0.173, 0.867, 2.136, 3.784, 1.648
-0.170, -0.185, 0.881, 2.197, 2.502, 1.587
-0.169, -0.218, 0.890, 4.517, 1.221, 1.343
-0.171, -0.235, 0.918, 7.446, -0.427, 2.014
-0.173, -0.228, 0.970, 8.972, -1.831, 3.113
-0.169, -0.232, 1.007, 10.071, -2.197, 3.845
-0.175, -0.211, 1.035, 10.132, -1.770, 4.883
-0.169, -0.174, 1.032, 9.644, -0.671, 5.615
-0.179, -0.127, 1.024, 8.301, 0.366, 5.859
-0.180, -0.090, 1.011, 7.263, 1.343, 5.127
-0.181, -0.078, 1.003, 6.836, 1.709, 3.723
-0.186, -0.111, 0.990, 7.080, 2.258, 1.892
-0.185, -0.120, 0.990, 5.737, 2.319, 0.732
-0.177, -0.141, 0.987, 3.967, 2.136, 0.366
-0.176, -0.146, 0.986, 2.991, 2.258, 0.122
-0.174, -0.173, 0.969, 2.991, 2.197, -0.305
-0.166, -0.171, 0.947, 3.113, 2.197, 0.061
-0.163, -0.179, 0.938, 3.174, 1.892, 0.305
-0.165, -0.183, 0.948, 2.747, 1.526, 0.183
-0.159, -0.166, 0.986, 3.479, 1.343, 0.427
-0.165, -0.161, 1.031, 4.639, 1.648, 0.244
-0.165, -0.175, 1.046, 5.798, 2.625, -0.549
-0.167, -0.203, 1.026, 5.920, 4.089, -0.977
-0.169, -0.176, 0.987, 5.066, 5.798, -0.427
-0.165, -0.128, 0.938, 2.991, 6.653, 0.061
-0.162, -0.124, 0.917, 0.122, 6.470, -1.099
-0.162, -0.157, 0.939, -0.916, 5.859, -2.319
-0.161, -0.215, 0.971, 0.061, 5.432, -3.052
-0.162, -0.286, 0.977, 0.916, 5.432, -3.052
-0.164, -0.316, 0.972, 1.465, 5.859, -2.319

0.147, -0.568, -2.562, 27.771, 22.156, -15.259
0.076, -0.891, -3.122, 43.396, -12.512, -15.930
-0.011, -1.271, -3.564, 61.768, -56.458, -13.916
-0.148, -1.663, -3.875, 68.481, -107.849, -6.470
-0.411, -1.995, -4.000, 58.960, -164.978, 8.423
-0.774, -2.059, -3.891, 37.170, -226.257, 33.752
-1.225, -1.683, -3.433, -2.502, -288.269, 65.796
-1.732, -1.088, -2.379, -51.636, -348.938, 96.741
-2.151, -0.389, -1.033, -78.674, -399.353, 121.765
-2.416, 0.234, 0.372, -78.491, -434.143, 138.306
-2.495, 1.035, 1.835, -58.655, -453.735, 149.109
-2.395, 1.592, 3.407, -18.677, -457.886, 146.179
-2.159, 1.901, 4.000, 25.757, -443.909, 131.958
-1.800, 1.915, 4.000, 69.519, -410.339, 111.511
-1.433, 1.739, 4.000, 89.233, -358.459, 90.820
-1.122, 1.727, 4.000, 85.144, -295.105, 77.209
-0.830, 2.088, 4.000, 64.087, -227.783, 69.641
-0.651, 2.749, 4.000, 42.969, -154.724, 59.387
-0.604, 3.454, 4.000, 38.513, -77.332, 38.513
-0.674, 3.820, 4.000, 52.673, 4.211, 2.930
-0.841, 3.625, 4.000, 72.571, 85.876, -42.725
-1.137, 3.097, 4.000, 87.952, 159.363, -87.097
-1.481, 2.625, 4.000, 95.459, 219.849, -119.751
-1.785, 2.168, 4.000, 95.276, 270.081, -144.226
-2.042, 1.799, 3.817, 86.060, 312.134, -162.048
-2.282, 1.531, 3.228, 75.806, 346.130, -175.781
-2.558, 1.302, 2.804, 69.397, 374.146, -187.927
-2.833, 1.125, 2.418, 67.505, 399.841, -198.730
-3.104, 0.896, 1.932, 65.674, 425.537, -209.839
-3.320, 0.543, 1.278, 59.937, 450.134, -221.069
-3.482, 0.116, 0.514, 54.565, 469.482, -229.614
-3.549, -0.244, -0.267, 53.406, 480.652, -232.849
-3.567, -0.400, -0.965, 56.091, 482.239, -230.347
-3.495, -0.500, -1.636, 62.195, 475.281, -227.539
-3.398, -0.563, -2.042, 69.275, 458.984, -224.731
-3.254, -0.541, -2.300, 77.942, 437.134, -222.351
-3.158, -0.561, -2.588, 88.745, 413.879, -221.863
-2.990, -0.884, -2.861, 87.891, 389.832, -227.539
-2.782, -1.623, -3.351, 79.163, 364.929, -234.802
-2.411, -2.563, -4.000, 93.140, 335.999, -232.117
-1.989, -3.538, -4.000, 112.915, 298.340, -210.083
-1.272, -3.766, -4.000, 83.435, 247.986, -166.687
-1.160, -4.000, -4.000, 29.968, 187.073, -123.657
-0.860, -3.588, -4.000, -21.667, 107.910, -68.298
-0.844, -3.109, -4.000, -63.965, 11.353, -23.071
