ax,ay,az,gx,gy,gz
0.140, 0.266, -3.715, 87.952, 60.730, -89.355
0.099, 0.410, -3.599, 67.505, -4.333, -91.064
-0.049, 0.577, -2.922, 61.646, -70.435, -96.130
-0.247, 0.806, -2.151, 47.852, -126.343, -104.248
-0.438, 1.095, -1.524, 34.607, -168.091, -116.577
-0.637, 1.358, -0.949, 22.156, -200.256, -134.583
-0.832, 1.362, -0.426, 18.860, -226.074, -159.668
-0.994, 1.285, 0.151, 19.409, -245.972, -186.340
-1.089, 1.123, 0.885, 6.958, -259.888, -212.280
-1.154, 0.921, 1.822, -5.920, -267.883, -234.314
-1.181, 0.907, 2.895, -42.725, -261.902, -250.610
-1.250, 1.379, 3.475, -74.707, -237.305, -258.789
-1.417, 1.859, 3.799, -65.430, -204.102, -276.489
-1.652, 2.002, 3.901, -74.158, -163.147, -309.753
-1.833, 1.605, 3.597, -103.943, -120.117, -353.699
-1.952, 0.818, 3.014, -121.094, -85.022, -393.188
-2.007, -0.155, 2.687, -129.333, -65.552, -421.143
-1.992, -1.321, 2.774, -141.541, -57.312, -435.608
-1.811, -2.531, 3.097, -151.123, -50.537, -431.519
-1.516, -3.479, 3.400, -139.404, -37.048, -401.428
-1.155, -3.880, 3.351, -109.009, -12.817, -349.121
-0.823, -3.654, 2.876, -88.745, 15.747, -286.133
-0.590, -3.175, 2.250, -82.520, 39.368, -230.347
-0.439, -2.740, 1.684, -83.252, 52.368, -187.378
-0.293, -2.329, 1.236, -77.820, 56.458, -153.564
-0.171, -1.866, 0.842, -67.322, 54.565, -125.671
-0.049, -1.638, 0.455, -42.358, 46.631, -105.835
0.057, -1.514, 0.259, -22.400, 32.776, -90.881
0.108, -1.472, 0.259, -12.634, 15.198, -76.111
0.151, -1.349, 0.410, -11.902, -1.587, -59.631
0.154, -1.141, 0.655, -15.747, -15.381, -43.396
0.144, -0.850, 0.937, -18.005, -25.085, -29.236
0.135, -0.604, 1.150, -16.724, -29.663, -20.203
0.131, -0.464, 1.284, -17.639, -29.724, -15.747
0.111, -0.374, 1.407, -19.592, -27.893, -13.550
0.093, -0.353, 1.499, -19.287, -24.475, -11.963
0.084, -0.364, 1.521, -17.456, -19.165, -10.864
0.073, -0.356, 1.511, -16.174, -13.245, -8.423
0.065, -0.242, 1.441, -16.296, -7.202, -4.333
0.068, -0.073, 1.312, -17.578, -1.953, -1.953
0.075, -0.013, 1.183, -16.846, 1.709, -2.808
0.077, -0.020, 1.117, -14.160, 2.930, -5.310
0.066, -0.085, 1.094, -15.747, 3.418, -7.507
0.056, -0.160, 1.091, -20.142, 3.906, -8.301
0.048, -0.188, 1.099, -20.203, 4.395, -7.019
0.042, -0.236, 1.088, -17.456, 5.249, -5.188
0.044, -0.252, 1.056, -14.709, 6.409, -2.686
0.040, -0.218, 1.024, -11.475, 7.202, 0.305
0.037, -0.198, 0.983, -8.423, 7.690, 3.235

-0.687, 0.773, 1.914, 55.420, 171.997, 112.000
-0.726, 1.391, 1.849, 84.534, 184.265, 115.417
-0.753, 1.928, 1.867, 96.558, 194.824, 107.605
-0.783, 2.426, 1.956, 87.585, 205.872, 91.003
-0.847, 2.836, 2.043, 63.782, 219.421, 65.735
-0.919, 3.200, 2.128, 28.503, 235.596, 31.738
-1.051, 3.233, 2.117, -11.292, 253.540, -10.681
-1.225, 3.068, 2.026, -46.997, 273.010, -57.129
-1.432, 2.709, 1.919, -89.355, 290.955, -104.004
-1.665, 2.334, 1.672, -130.493, 307.556, -145.752
-1.883, 2.068, 1.263, -161.804, 321.228, -181.641
-2.000, 1.898, 0.803, -197.388, 328.186, -215.454
-2.104, 1.523, 0.401, -239.685, 326.172, -252.808
-2.140, 1.006, 0.077, -272.705, 315.613, -288.818
-2.125, 0.531, -0.182, -290.771, 298.767, -316.956
-2.089, 0.208, -0.514, -289.673, 278.687, -335.083
-2.019, -0.028, -0.955, -270.935, 255.371, -347.412
-1.959, -0.167, -1.423, -251.648, 227.966, -355.713
-1.787, -0.358, -1.980, -235.352, 194.519, -362.183
-1.597, -0.674, -2.579, -210.388, 154.846, -368.835
-1.359, -1.284, -3.169, -181.885, 108.765, -370.728
-1.132, -1.885, -3.665, -173.279, 53.650, -362.183
-1.007, -2.410, -3.905, -156.189, -9.338, -342.468
-0.959, -3.076, -3.841, -120.850, -76.782, -316.162
-0.954, -3.828, -3.713, -92.041, -142.334, -283.813
-0.991, -4.000, -3.138, -107.300, -207.458, -243.835
-1.084, -4.000, -2.067, -130.005, -268.188, -188.477
-1.164, -4.000, -0.969, -126.099, -314.514, -113.892
-1.298, -4.000, 0.216, -104.248, -343.140, -25.818
-1.414, -4.000, 1.046, -79.834, -352.600, 63.171
-1.525, -4.000, 1.753, -61.523, -348.450, 146.301
-1.659, -3.960, 2.425, -37.964, -335.693, 215.393
-1.778, -3.336, 2.947, -4.639, -314.331, 265.137
-1.857, -2.949, 3.244, 41.748, -286.560, 302.856
-1.970, -2.800, 3.344, 92.712, -257.324, 334.778
-2.144, -2.813, 3.302, 136.108, -230.713, 364.624
-2.418, -2.820, 3.343, 164.612, -209.595, 398.560
-2.816, -2.680, 3.666, 183.105, -195.251, 437.683
-3.252, -2.204, 4.000, 199.829, -182.617, 480.347
-3.584, -1.282, 4.000, 227.417, -165.588, 522.217
-3.606, 0.146, 4.000, 267.029, -142.578, 555.603
-3.484, 2.221, 4.000, 289.307, -116.028, 574.646
-3.014, 4.000, 4.000, 279.114, -83.740, 567.200
-2.168, 4.000, 4.000, 199.951, -28.687, 510.315
-1.731, 4.000, 4.000, 150.024, 48.279, 406.799
-1.271, 4.000, 4.000, 45.593, 123.108, 262.939
-1.316, 4.000, 4.000, -32.043, 202.271, 107.971
-1.736, 4.000, 4.000, -64.514, 276.489, -26.550
-2.136, 4.000, 3.539, -67.322, 342.590, -123.596
-2.394, 2.647, 2.282, -95.886, 393.066, -187.378
-2.231, 1.014, -0.604, -161.255, 432.251, -231.873
-2.222, 0.083, -1.467, -188.904, 435.120, -256.104
-1.666, -1.052, -2.640, -78.430, 387.756, -250.000
-1.034, -1.323, -4.000, -112.549, 350.830, -223.877
-0.729, -1.001, -4.000, -138.428, 281.738, -195.496
-0.229, -0.518, -4.000, -101.501, 201.233, -168.823
-0.011, -0.252, -4.000, -64.819, 107.605, -159.241
0.032, 0.150, -4.000, -85.632, 17.090, -152.466
-0.254, 0.830, -4.000, -78.308, -80.017, -146.423
-0.720, 1.367, -4.000, -65.308, -177.551, -153.381
-1.291, 2.081, -3.967, -73.669, -264.404, -167.114
-1.906, 2.689, -2.889, -97.778, -337.646, -190.369
-2.482, 2.835, -1.483, -132.812, -398.560, -226.501
-2.884, 2.288, -0.026, -147.644, -445.251, -267.090
-3.072, 1.284, 1.746, -123.291, -477.539, -302.002
-2.857, -0.052, 3.970, -112.427, -485.291, -323.608
-2.648, -1.193, 4.000, -145.081, -453.125, -321.838
-2.001, -1.941, 4.000, -98.083, -393.616, -291.016
-1.377, -2.048, 4.000, -89.539, -302.490, -248.840
-0.951, -1.596, 4.000, -102.722, -194.214, -206.177
-0.740, -0.863, 4.000, -92.896, -85.876, -171.936
-0.647, -0.375, 4.000, -51.941, 2.686, -157.410
-0.519, -0.362, 2.474, -38.940, 65.369, -158.752
-0.531, -0.496, 1.466, -47.913, 89.722, -163.208
-0.407, -0.617, 0.506, -44.922, 83.069, -160.278
-0.336, -0.773, -0.124, -53.589, 69.885, -155.029
-0.254, -1.101, -0.351, -44.678, 43.701, -148.560
-0.202, -1.507, -0.389, -32.532, 15.747, -137.268
-0.117, -1.848, -0.232, -12.207, -11.536, -118.286
-0.059, -2.034, 0.011, 6.226, -35.645, -92.163
-0.003, -1.899, 0.344, 20.935, -55.115, -61.462
0.015, -1.547, 0.719, 30.334, -69.214, -32.410
0.031, -1.134, 1.023, 36.621, -76.660, -10.925
0.031, -0.716, 1.313, 40.283, -79.224, 2.380
0.039, -0.391, 1.593, 37.659, -77.881, 8.484
0.058, -0.111, 1.856, 28.748, -72.632, 9.094
0.048, 0.053, 2.044, 20.569, -63.110, 5.371
0.067, 0.109, 2.060, 13.245, -49.377, -0.671
0.086, -0.044, 1.872, 8.301, -34.790, -8.423
0.093, -0.332, 1.587, 5.554, -22.888, -14.160
0.095, -0.567, 1.303, 4.822, -16.174, -13.367
0.087, -0.651, 1.119, 6.714, -14.526, -6.348
0.062, -0.618, 1.056, 10.254, -16.663, 2.380
0.038, -0.417, 1.049, 11.841, -19.836, 12.329
0.016, -0.108, 1.100, 10.803, -22.827, 19.531
0.002, 0.160, 1.229, 8.667, -25.330, 20.996
-0.008, 0.308, 1.397, 7.263, -26.062, 16.541
-0.018, 0.307, 1.548, 5.005, -23.682, 8.728
-0.021, 0.253, 1.644, 1.038, -18.005, 1.648
-0.023, 0.141, 1.620, -3.540, -10.376, -3.967
-0.030, -0.034, 1.524, -4.883, -2.686, -8.484
-0.031, -0.204, 1.393, -3.296, 3.418, -10.132
