ax,ay,az,gx,gy,gz
-3.021, -0.552, -3.928, -138.489, -453.003, 2.136
-3.610, 0.108, -2.721, -146.301, -515.564, 26.245
-3.997, 0.806, -1.247, -139.893, -566.040, 40.405
-4.000, 1.418, 0.142, -119.141, -597.412, 40.771
-4.000, 1.649, 0.897, -98.450, -606.628, 27.771
-4.000, 1.672, 0.686, -109.070, -603.271, 7.935
-4.000, 1.178, 1.230, -163.940, -612.732, -7.080
-4.000, 1.092, 2.939, -170.349, -637.878, -14.038
-4.000, 0.735, 4.000, -145.142, -651.306, -8.972
-3.858, 0.225, 4.000, -82.703, -620.239, -3.052
-2.855, 0.451, 4.000, -61.157, -528.381, 15.869
-2.039, 0.924, 4.000, -10.498, -403.137, 33.997
-1.508, 1.455, 4.000, -21.729, -276.855, 34.058
-1.201, 1.947, 4.000, -1.404, -170.898, 28.442
-1.082, 2.308, 4.000, 19.409, -72.449, 11.414
-1.117, 2.396, 4.000, 29.907, 24.536, -13.550
-1.231, 2.419, 4.000, 41.016, 108.765, -39.551
-1.399, 2.283, 4.000, 45.715, 174.805, -66.345
-1.545, 1.978, 4.000, 46.631, 224.609, -92.529
-1.677, 1.476, 3.812, 42.419, 260.315, -117.004
-1.777, 0.910, 3.422, 37.476, 287.292, -132.263
-1.901, 0.515, 3.348, 31.860, 310.425, -138.367
-2.089, 0.279, 3.382, 24.902, 335.815, -136.902
-2.254, 0.270, 3.210, 13.916, 367.126, -133.118
-2.521, 0.139, 2.940, 18.677, 399.231, -131.287
-2.751, 0.195, 2.391, 23.926, 432.678, -127.563
-2.984, 0.159, 1.793, 28.503, 461.914, -126.099
-3.183, 0.029, 1.137, 19.775, 484.741, -126.038
-3.268, -0.077, 0.372, -1.465, 500.977, -125.732
-3.261, -0.187, -0.342, -27.588, 507.690, -126.038
-3.125, -0.312, -0.986, -45.410, 503.357, -127.258
-2.914, -0.506, -1.415, -54.199, 488.831, -129.211
-2.612, -0.690, -1.609, -45.532, 467.651, -128.174
-2.325, -0.894, -1.677, 7.629, 445.007, -119.263
-2.090, -0.645, -2.184, 76.294, 425.232, -97.107
-1.774, -0.595, -2.479, 93.018, 400.574, -79.773
-1.480, -0.604, -2.807, 117.004, 369.385, -67.688
-1.173, -0.504, -3.227, 105.713, 335.266, -53.467
-0.831, -0.758, -3.364, 75.989, 293.457, -44.861
-0.534, -0.650, -3.487, 99.365, 247.437, -32.471
-0.313, -0.661, -3.620, 99.487, 201.660, -21.423
-0.082, -0.685, -3.797, 74.036, 154.480, -13.611
0.079, -0.632, -3.942, 47.424, 105.164, -6.775
0.131, -0.703, -4.000, 29.419, 53.162, -2.075
0.093, -0.746, -4.000, 1.221, -2.808, 3.784
0.045, -0.786, -4.000, -40.039, -63.660, 12.207
-0.094, -0.790, -4.000, -75.684, -131.165, 23.254
-0.393, -0.740, -4.000, -104.492, -203.674, 37.781
-0.852, -0.511, -4.000, -129.456, -280.823, 55.603
-1.470, -0.179, -4.000, -155.579, -354.736, 73.853
-2.171, 0.149, -4.000, -172.424, -424.927, 88.379
-2.893, 0.658, -3.939, -193.970, -494.507, 102.966
-3.737, 1.342, -3.068, -187.683, -562.561, 112.244
-4.000, 1.695, -1.963, -155.212, -622.986, 105.835
-4.000, 2.182, -0.384, -141.479, -670.166, 91.797
-4.000, 2.921, 1.845, -110.718, -699.707, 75.500
-4.000, 3.469, 3.989, -42.664, -700.256, 42.358
-3.951, 3.318, 4.000, 27.649, -662.964, -13.184
-2.894, 2.123, 4.000, 72.937, -585.754, -81.787
-1.953, 0.175, 4.000, 76.477, -481.506, -133.301
-1.174, -1.634, 4.000, 39.368, -369.934, -145.508
-0.724, -2.673, 4.000, -14.954, -274.719, -115.356
-0.515, -2.625, 4.000, -62.622, -205.261, -57.617
-0.437, -1.788, 3.387, -80.505, -159.424, 0.610
-0.418, -0.721, 2.458, -65.796, -132.324, 41.016
-0.389, 0.208, 1.697, -39.856, -119.080, 57.617
-0.383, 0.860, 1.222, -17.029, -117.493, 55.786
-0.379, 1.045, 1.288, -2.747, -124.634, 39.612
-0.376, 0.940, 1.742, 7.629, -132.019, 20.813
-0.296, 0.640, 2.302, 15.137, -130.859, 5.310
-0.234, 0.470, 2.758, 13.733, -119.263, -2.136
-0.202, 0.347, 3.002, 9.216, -98.083, -5.005
-0.199, 0.232, 2.906, 7.141, -71.655, -6.958
-0.194, 0.135, 2.438, 4.883, -45.410, -6.470
-0.197, 0.067, 1.867, 0.671, -25.574, -4.272
-0.211, 0.128, 1.434, -5.066, -15.259, -0.610
-0.217, 0.251, 1.168, -5.188, -12.512, 2.930
-0.216, 0.414, 1.061, 0.244, -13.977, 4.272
-0.210, 0.429, 1.069, 9.460, -16.846, 1.709
-0.203, 0.349, 1.126, 16.541, -18.982, -1.648
-0.194, 0.260, 1.236, 19.348, -19.836, -3.296
-0.198, 0.136, 1.329, 18.860, -18.494, -3.723
-0.196, 0.068, 1.350, 16.724, -14.648, -2.258
-0.203, 0.047, 1.298, 15.320, -10.193, 0.793

-0.607, 0.671, 2.449, -68.481, -56.519, 47.241
-0.679, 0.705, 3.017, -68.420, -51.758, 40.894
-0.760, 0.662, 3.668, -59.998, -41.016, 34.912
-0.845, 0.679, 4.000, -46.875, -24.109, 32.410
-0.921, 0.745, 4.000, -34.851, 2.380, 30.701
-1.041, 0.854, 4.000, -25.940, 39.368, 27.588
-1.095, 1.059, 4.000, -19.958, 86.853, 22.217
-1.326, 0.898, 4.000, -5.249, 137.756, 10.864
-1.530, 0.842, 4.000, 4.456, 195.068, 1.221
-1.770, 0.745, 4.000, 4.089, 250.671, -6.592
-1.984, 0.681, 4.000, -4.517, 298.950, -14.526
-2.189, 0.570, 3.768, -12.024, 338.745, -24.414
-2.412, 0.348, 3.334, -9.460, 372.009, -34.424
-2.634, 0.020, 2.994, 6.287, 401.123, -41.931
-2.856, -0.296, 2.554, 29.968, 428.955, -42.419
-3.044, -0.532, 1.977, 54.871, 455.261, -35.034
-3.172, -0.626, 1.356, 78.552, 475.708, -20.874
-3.253, -0.556, 0.771, 97.961, 489.136, -2.991
-3.294, -0.368, 0.305, 110.291, 496.094, 15.564
-3.321, -0.173, -0.057, 114.258, 498.535, 31.006
-3.280, 0.058, -0.379, 109.314, 499.146, 43.518
-3.295, 0.302, -0.824, 102.905, 498.047, 52.307
-3.240, 0.786, -1.505, 90.820, 493.469, 58.167
-3.001, 1.061, -2.283, 73.303, 481.934, 53.833
-2.683, 1.271, -3.181, 59.204, 458.740, 40.710
-2.333, 1.313, -3.998, 59.326, 422.119, 22.156
-1.869, 1.151, -4.000, 80.078, 371.155, 0.916
-1.306, 0.733, -4.000, 98.572, 309.570, -17.456
-0.920, 0.218, -4.000, 123.718, 241.211, -29.480
-0.611, -0.235, -4.000, 140.564, 165.588, -30.518
-0.360, -0.521, -4.000, 135.071, 87.280, -23.254
-0.305, -0.670, -4.000, 117.493, 6.897, -11.475
-0.482, -0.769, -4.000, 89.600, -79.102, -0.977
-0.862, -0.918, -4.000, 56.702, -172.180, 9.644
-1.311, -1.041, -4.000, 22.827, -265.137, 23.560
-1.966, -0.890, -4.000, -4.150, -352.112, 42.603
-2.681, -0.180, -4.000, -24.292, -432.373, 67.505
-3.414, 0.691, -3.723, -44.250, -503.174, 82.764
-3.993, 1.520, -2.325, -56.824, -564.331, 84.106
-4.000, 1.654, -0.570, -44.189, -613.770, 66.467
-4.000, 1.292, 1.160, -9.277, -642.700, 42.480
-4.000, 0.732, 3.213, 42.786, -654.541, 23.010
-4.000, -0.068, 4.000, 111.267, -648.499, 6.592
-3.447, -1.230, 4.000, 163.696, -608.093, -3.601
-2.593, -1.907, 4.000, 143.250, -521.973, 6.348
