ax,ay,az,dx,dy,dz,x,y,z
-39.999, 14.132, 25.934, -1.244, -4.599, 2.207, -0.099, -0.022, -0.067
-39.999, 27.392, 29.671, -0.782, -3.996, 1.982, -0.102, -0.020, -0.065
-39.999, 34.757, 29.671, -0.223, -3.747, 1.736, -0.104, -0.018, -0.063
-33.424, 32.584, 29.671, -0.031, -3.771, 1.426, -0.107, -0.015, -0.061
-25.203, 29.724, 29.671, 0.287, -3.198, 0.970, -0.109, -0.013, -0.058
-15.144, 22.374, 29.671, 0.020, -2.159, 0.450, -0.111, -0.011, -0.056
-10.109, 14.924, 29.671, -0.219, -1.643, 0.200, -0.111, -0.010, -0.054
-6.883, 11.488, 29.671, -0.323, -0.870, 0.053, -0.112, -0.009, -0.052
-5.572, 8.489, 29.671, -0.303, -0.234, -0.039, -0.112, -0.009, -0.050
-4.833, 4.484, 24.407, -0.307, 0.088, -0.137, -0.113, -0.008, -0.048
-4.130, 0.829, 9.144, -0.342, 0.241, -0.210, -0.113, -0.008, -0.047
-3.485, -1.258, -0.611, -0.650, -0.236, -0.194, -0.113, -0.008, -0.047
-3.212, -2.688, -4.514, -0.439, -0.186, -0.124, -0.114, -0.008, -0.047
-3.211, -2.832, -4.074, -0.311, -0.324, -0.058, -0.114, -0.009, -0.048
-3.320, -1.919, -1.283, -0.247, -0.543, 0.003, -0.114, -0.009, -0.048
-3.439, -1.470, 2.247, 0.108, -0.285, 0.044, -0.114, -0.009, -0.048
-3.706, -0.699, 4.936, 0.153, -0.283, 0.065, -0.115, -0.009, -0.047
-3.915, 0.303, 6.052, 0.178, -0.267, 0.079, -0.115, -0.009, -0.047
-4.080, 0.028, 6.446, 0.186, -0.266, 0.075, -0.115, -0.009, -0.046
-4.425, -0.965, 6.574, 0.121, -0.225, 0.056, -0.115, -0.009, -0.046
-4.666, -1.619, 6.137, 0.042, -0.159, 0.051, -0.116, -0.009, -0.045
-4.764, -1.476, 5.127, -0.007, -0.120, 0.070, -0.116, -0.009, -0.045
-4.814, -0.388, 4.022, -0.013, -0.098, 0.108, -0.116, -0.009, -0.045
-4.713, 0.949, 3.221, 0.003, -0.067, 0.119, -0.117, -0.009, -0.044
-4.766, 2.202, 2.987, 0.009, -0.040, 0.097, -0.117, -0.009, -0.044
-4.676, 2.462, 2.620, -0.001, -0.021, 0.074, -0.118, -0.009, -0.044
-4.649, 1.843, 2.003, -0.010, 0.017, 0.023, -0.118, -0.009, -0.044
-4.658, 0.443, 1.389, -0.048, 0.076, -0.009, -0.118, -0.009, -0.044
-4.634, -0.723, 0.694, -0.119, 0.176, -0.019, -0.118, -0.009, -0.044
-4.724, -1.388, 0.255, 0.036, 0.522, -0.014, -0.119, -0.009, -0.044
-4.770, -1.347, -0.208, -0.502, -0.793, 0.003, -0.119, -0.009, -0.044
-4.862, -1.286, -0.489, -0.410, -0.559, 0.022, -0.120, -0.009, -0.044
-5.054, -0.905, -0.829, -0.306, -0.402, 0.034, -0.120, -0.009, -0.044
-5.022, 0.678, -1.052, 0.353, -0.417, 0.057, -0.120, -0.009, -0.044
-5.075, 2.308, -0.072, 1.176, -2.102, 0.050, -0.121, -0.009, -0.044
-5.213, 2.303, 1.499, 0.023, 0.059, 0.002, -0.121, -0.009, -0.044
-5.304, 1.135, 2.304, 0.018, 0.033, -0.045, -0.121, -0.009, -0.044
-5.389, -0.436, 1.841, -0.038, 0.095, -0.089, -0.122, -0.009, -0.043
-5.219, -1.554, 0.043, 0.771, 2.825, -0.088, -0.122, -0.009, -0.043
-5.191, -1.318, -1.691, -0.397, -0.267, -0.080, -0.123, -0.009, -0.044
-5.151, -0.981, -2.700, -0.408, -0.229, -0.068, -0.123, -0.009, -0.044
-5.101, -1.604, -3.167, -0.323, -0.212, -0.070, -0.123, -0.009, -0.044
-5.036, -2.607, -3.537, -0.283, -0.228, -0.072, -0.124, -0.009, -0.044
-4.931, -3.219, -3.708, -0.289, -0.280, -0.061, -0.124, -0.009, -0.044
-4.716, -2.317, -3.409, -0.305, -0.307, -0.022, -0.124, -0.009, -0.045
-4.753, -0.644, -2.476, -0.320, -0.306, 0.007, -0.125, -0.009, -0.045
-4.766, -0.058, -1.568, -0.358, -0.356, -0.001, -0.125, -0.009, -0.045
-4.783, -0.789, -1.161, -0.356, -0.444, -0.028, -0.125, -0.009, -0.045

-6.495, 0.684, -22.473, 0.436, 0.434, -1.314, -0.000, 0.000, -0.002
-8.016, -3.309, -26.359, -0.369, 0.317, -1.270, -0.001, -0.000, -0.003
-8.389, -8.002, -33.706, -0.381, 0.240, -1.507, -0.002, -0.001, -0.006
-7.967, -16.933, -41.604, -0.221, 0.041, -1.382, -0.002, -0.002, -0.008
-7.621, -25.897, -48.366, -0.064, -0.209, -1.341, -0.003, -0.003, -0.011
-7.525, -34.599, -48.799, 0.122, -0.602, -1.309, -0.003, -0.006, -0.015
-8.124, -39.265, -48.799, 0.189, -1.005, -0.961, -0.004, -0.009, -0.019
-10.368, -39.265, -48.799, 0.163, -1.248, -0.428, -0.005, -0.012, -0.022
-13.389, -39.265, -45.183, 0.086, -1.582, 0.045, -0.005, -0.014, -0.025
-16.501, -35.123, -40.106, -0.040, -2.107, 0.539, -0.007, -0.017, -0.029
-20.158, -28.489, -35.567, -0.162, -2.388, 0.944, -0.008, -0.019, -0.032
-23.536, -22.115, -31.218, -0.236, -2.344, 1.114, -0.010, -0.021, -0.034
-26.439, -16.261, -26.821, -0.331, -2.866, 1.482, -0.012, -0.022, -0.036
-28.985, -11.525, -21.780, -0.321, -2.732, 1.459, -0.014, -0.023, -0.037
-30.914, -6.448, -16.511, -0.314, -3.274, 1.751, -0.016, -0.024, -0.039
-32.219, -3.040, -10.260, -0.184, -3.100, 1.592, -0.018, -0.024, -0.039
-32.842, -0.807, -3.725, -0.096, -3.799, 1.784, -0.021, -0.024, -0.040
-33.045, 0.637, 3.569, 0.318, -2.752, 1.576, -0.023, -0.024, -0.040
-32.630, 2.848, 13.840, 0.314, -3.388, 1.796, -0.026, -0.024, -0.039
-30.892, 10.999, 26.629, 0.181, -3.051, 1.687, -0.028, -0.023, -0.037
-28.515, 21.709, 29.671, 0.198, -3.350, 1.945, -0.030, -0.022, -0.035
-24.092, 33.023, 29.671, 0.116, -2.773, 1.642, -0.031, -0.020, -0.033
-18.916, 39.205, 29.671, 0.091, -2.757, 1.576, -0.033, -0.016, -0.031
-13.555, 39.205, 29.671, 0.179, -2.068, 1.031, -0.034, -0.014, -0.029
-9.282, 39.205, 29.671, 0.403, -1.879, 0.704, -0.035, -0.011, -0.026
-5.909, 39.205, 29.671, 0.556, -1.242, 0.209, -0.035, -0.008, -0.024
-3.794, 35.843, 29.671, 0.759, -0.883, -0.175, -0.036, -0.005, -0.022
-3.230, 32.576, 29.671, 0.753, -0.373, -0.479, -0.036, -0.003, -0.020
-4.337, 31.694, 29.671, 0.569, 0.098, -0.642, -0.036, -0.001, -0.018
-6.160, 32.241, 29.671, 0.461, 0.497, -0.856, -0.036, 0.001, -0.016
-8.738, 31.882, 29.671, 0.421, 0.946, -1.241, -0.037, 0.004, -0.013
-11.772, 28.282, 29.671, 0.352, 1.249, -1.571, -0.038, 0.006, -0.011
-14.750, 21.563, 22.973, 0.290, 1.290, -1.685, -0.039, 0.008, -0.009
-17.081, 15.086, 16.039, 0.267, 1.405, -1.894, -0.040, 0.009, -0.008
-19.063, 8.849, 11.618, 0.247, 1.671, -2.279, -0.042, 0.010, -0.007
-20.469, 3.364, 8.429, 0.174, 1.757, -2.361, -0.043, 0.010, -0.007
-21.035, -0.223, 6.102, 0.096, 1.639, -2.106, -0.045, 0.010, -0.006
-21.307, -1.913, 3.982, 0.033, 1.734, -2.075, -0.046, 0.010, -0.006
-21.516, -2.996, 2.482, -0.024, 2.084, -2.304, -0.048, 0.010, -0.006
-21.476, -3.708, 1.372, -0.031, 2.306, -2.283, -0.049, 0.009, -0.005
-22.007, -4.385, 0.463, 0.088, 2.801, -2.030, -0.051, 0.009, -0.005
-23.120, -5.356, -0.112, -1.802, -3.535, -2.304, -0.053, 0.009, -0.005
-24.651, -8.227, -1.313, -0.767, 1.074, -2.098, -0.054, 0.008, -0.006
-25.973, -12.818, -3.106, -0.967, 1.540, -2.422, -0.056, 0.007, -0.006
-26.855, -17.877, -5.631, -0.892, 1.501, -2.165, -0.058, 0.006, -0.006
-26.963, -22.010, -9.721, -0.924, 1.781, -2.376, -0.060, 0.004, -0.007
-26.021, -25.672, -14.086, -0.740, 1.605, -2.007, -0.062, 0.003, -0.008
-23.929, -28.718, -18.580, -0.727, 1.766, -2.088, -0.064, 0.001, -0.009
-21.328, -31.691, -23.218, -0.547, 1.489, -1.659, -0.065, -0.001, -0.011
-18.506, -31.957, -26.628, -0.490, 1.539, -1.573, -0.067, -0.004, -0.013
-15.196, -31.632, -28.997, -0.367, 1.222, -1.129, -0.068, -0.006, -0.014
-13.474, -30.104, -31.217, -0.449, 1.195, -0.958, -0.069, -0.008, -0.017
-11.818, -27.272, -33.185, -0.487, 0.877, -0.593, -0.070, -0.010, -0.019
-10.428, -23.764, -36.065, -0.576, 0.761, -0.400, -0.071, -0.012, -0.022
-9.907, -19.966, -39.157, -0.570, 0.494, -0.204, -0.071, -0.014, -0.025
-8.875, -17.874, -42.731, -0.533, 0.173, -0.055, -0.072, -0.015, -0.028
-8.099, -16.503, -45.411, -0.564, -0.133, 0.025, -0.072, -0.016, -0.031
-8.775, -16.462, -47.914, -0.702, -0.518, 0.099, -0.073, -0.017, -0.035
-10.004, -16.396, -48.799, -0.714, -0.920, 0.191, -0.074, -0.019, -0.038
-12.312, -15.972, -48.799, -0.659, -1.199, 0.261, -0.075, -0.020, -0.042
-15.613, -14.789, -48.799, -0.819, -1.786, 0.415, -0.076, -0.021, -0.046
-19.840, -13.380, -48.180, -0.799, -1.967, 0.483, -0.077, -0.022, -0.049
-24.366, -11.686, -45.143, -0.893, -2.340, 0.592, -0.079, -0.023, -0.052
-29.273, -12.594, -39.638, -1.091, -3.032, 0.756, -0.081, -0.024, -0.055
-34.061, -15.237, -31.536, -1.160, -3.391, 0.882, -0.084, -0.025, -0.057
-37.932, -16.674, -20.683, -1.160, -3.293, 0.979, -0.086, -0.026, -0.059
-39.999, -12.875, -9.758, -1.323, -3.542, 1.287, -0.089, -0.027, -0.060
-39.999, -4.934, 0.589, -1.094, -1.936, 1.805, -0.092, -0.027, -0.060
-39.999, 2.563, 9.757, -1.256, -3.572, 2.043, -0.095, -0.027, -0.059
-38.272, 9.470, 17.281, -1.006, -3.164, 1.919, -0.097, -0.027, -0.058
-34.527, 17.064, 25.921, -0.951, -3.464, 2.177, -0.100, -0.025, -0.056
-29.695, 24.567, 29.671, -0.616, -2.930, 1.854, -0.102, -0.024, -0.054
-23.657, 29.539, 29.671, -0.444, -3.030, 1.838, -0.104, -0.022, -0.052
-17.801, 31.223, 29.671, -0.214, -2.322, 1.335, -0.105, -0.020, -0.050
-11.642, 30.252, 29.671, -0.308, -2.057, 1.100, -0.107, -0.017, -0.048
-7.996, 23.960, 29.671, -0.387, -1.513, 0.703, -0.107, -0.015, -0.045
-5.473, 16.927, 29.671, -0.346, -0.942, 0.347, -0.108, -0.014, -0.043
-4.245, 9.368, 26.929, -0.319, -0.675, 0.170, -0.108, -0.013, -0.042
-3.371, 4.314, 19.253, -0.324, -0.582, 0.116, -0.108, -0.013, -0.040
-3.100, 2.515, 14.559, -0.259, -0.497, 0.140, -0.108, -0.013, -0.039
-2.990, 2.188, 12.463, -0.144, -0.412, 0.157, -0.109, -0.012, -0.038
-2.957, 2.837, 12.314, -0.061, -0.392, 0.185, -0.109, -0.012, -0.037
-3.111, 4.200, 13.700, 0.000, -0.410, 0.217, -0.109, -0.012, -0.036
-3.324, 5.441, 14.880, 0.020, -0.350, 0.192, -0.109, -0.012, -0.035
-3.284, 6.178, 13.840, -0.015, -0.227, 0.120, -0.110, -0.011, -0.034
-3.423, 5.990, 11.732, -0.058, -0.140, 0.051, -0.110, -0.011, -0.033
-3.760, 4.588, 9.416, -0.105, -0.085, -0.029, -0.110, -0.010, -0.032
-4.057, 2.050, 7.286, -0.132, -0.037, -0.104, -0.110, -0.010, -0.032
-4.300, -1.004, 5.242, -0.149, -0.006, -0.131, -0.111, -0.010, -0.031
-4.480, -2.766, 3.105, -0.195, 0.022, -0.132, -0.111, -0.010, -0.031
-4.484, -3.349, 1.634, -0.153, 0.070, -0.071, -0.111, -0.011, -0.031
-4.510, -2.737, 0.688, -0.111, 0.206, -0.021, -0.112, -0.011, -0.031
-4.485, -1.625, -0.048, -1.238, -2.346, 0.023, -0.112, -0.011, -0.031
-4.533, -0.548, -0.240, -0.543, -0.807, 0.058, -0.112, -0.011, -0.031
-4.638, 0.036, -0.015, 0.206, -7.236, 0.058, -0.113, -0.011, -0.031
-4.639, 0.368, -0.106, 0.277, -1.461, 0.066, -0.113, -0.011, -0.031
-4.622, 1.095, -0.228, 0.332, -0.873, 0.066, -0.113, -0.011, -0.031
-4.678, 1.525, 0.009, -3.831, 11.400, 0.049, -0.114, -0.011, -0.031
-4.769, 1.697, 0.231, -0.247, 0.458, 0.029, -0.114, -0.011, -0.031
-4.761, 0.683, 0.281, -0.098, 0.422, -0.000, -0.114, -0.011, -0.031
-4.813, -0.194, 0.397, -0.130, 0.265, -0.013, -0.115, -0.011, -0.031
-4.800, -0.395, 0.505, -0.157, 0.233, -0.007, -0.115, -0.011, -0.031
-4.850, -0.190, 0.522, -0.131, 0.234, 0.002, -0.115, -0.011, -0.031
-4.945, 0.383, 0.608, -0.034, 0.188, 0.009, -0.116, -0.011, -0.031
-5.008, 0.468, 0.505, -0.012, 0.269, 0.003, -0.116, -0.011, -0.031
-4.980, 0.145, -0.094, 0.267, -1.477, -0.008, -0.116, -0.011, -0.031
-4.948, 0.738, -0.537, 0.263, -0.479, -0.007, -0.117, -0.011, -0.031
-5.051, 1.398, -0.430, 0.367, -0.608, -0.013, -0.117, -0.011, -0.031
-5.070, 1.211, -0.392, 0.365, -0.636, -0.036, -0.118, -0.011, -0.031
-5.087, 0.513, -0.303, 0.275, -0.650, -0.058, -0.118, -0.011, -0.031
-5.066, -0.667, -0.311, -0.385, -0.632, -0.076, -0.118, -0.011, -0.031
-5.196, -1.692, -0.529, -0.489, -0.531, -0.087, -0.119, -0.011, -0.031
-5.174, -1.707, -1.191, -0.418, -0.359, -0.059, -0.119, -0.011, -0.031
-5.246, -1.422, -1.881, -0.361, -0.265, -0.030, -0.119, -0.011, -0.031
-5.179, -0.912, -2.639, -0.376, -0.242, -0.016, -0.120, -0.011, -0.031
-5.071, -0.452, -3.495, -0.444, -0.267, -0.012, -0.120, -0.011, -0.032
-5.036, -0.430, -3.696, -0.438, -0.286, -0.014, -0.121, -0.011, -0.032
-4.963, -0.606, -3.247, -0.375, -0.284, -0.014, -0.121, -0.011, -0.032
-4.965, -0.560, -2.083, -0.414, -0.375, -0.014, -0.121, -0.011, -0.032

-1.033, -7.236, -23.848, -0.070, -0.089, -0.404, -0.000, -0.000, -0.001
-1.199, -9.583, -26.037, 0.006, -0.203, -0.385, -0.000, -0.001, -0.003
-1.649, -10.544, -28.537, 0.058, -0.326, -0.282, -0.000, -0.002, -0.006
-1.717, -9.109, -31.924, 0.040, -0.413, -0.131, -0.000, -0.003, -0.008
-2.312, -5.086, -36.189, -0.011, -0.629, -0.020, -0.001, -0.003, -0.010
-3.280, -0.856, -41.141, -0.104, -0.741, 0.023, -0.001, -0.003, -0.013
-5.030, 0.728, -44.942, 0.598, -1.098, -0.024, -0.001, -0.003, -0.017
-6.719, 1.134, -46.400, 0.522, -1.261, -0.101, -0.002, -0.003, -0.020
-9.657, -1.722, -47.009, -0.120, -1.762, -0.232, -0.002, -0.003, -0.023
-12.543, -6.410, -46.135, -0.080, -1.881, -0.286, -0.003, -0.003, -0.026
-16.121, -11.897, -44.349, -0.126, -2.466, -0.337, -0.004, -0.004, -0.030
-20.519, -14.545, -42.508, -0.231, -2.487, -0.199, -0.006, -0.005, -0.033
-25.052, -13.883, -39.304, -0.451, -3.129, -0.042, -0.008, -0.006, -0.036
-29.858, -11.442, -30.956, -0.648, -3.473, 0.161, -0.010, -0.007, -0.039
-33.876, -6.436, -19.047, -0.658, -3.388, 0.332, -0.012, -0.008, -0.040
-36.651, -1.046, -3.342, -0.724, -3.878, 0.472, -0.014, -0.008, -0.040
-37.311, 4.903, 15.050, -0.222, -3.891, 0.646, -0.017, -0.008, -0.039
-35.819, 8.693, 29.671, 0.134, -3.979, 0.617, -0.020, -0.007, -0.037
-31.683, 10.074, 29.671, 0.309, -3.397, 0.436, -0.022, -0.006, -0.035
-26.172, 10.088, 29.671, 0.365, -3.486, 0.343, -0.025, -0.006, -0.033
-21.058, 10.187, 29.671, 0.254, -2.716, 0.195, -0.026, -0.005, -0.031
-16.554, 11.323, 29.671, 0.179, -2.306, 0.109, -0.027, -0.004, -0.029
-12.653, 12.382, 29.671, 0.079, -2.093, 0.011, -0.028, -0.003, -0.027
-9.948, 14.754, 29.671, 0.030, -1.519, -0.094, -0.029, -0.002, -0.024
-8.670, 17.180, 29.671, 0.096, -0.729, -0.201, -0.030, -0.001, -0.022
-8.733, 18.457, 29.671, 0.143, -0.033, -0.367, -0.030, 0.000, -0.020
-10.266, 16.001, 29.671, 0.158, 0.680, -0.663, -0.031, 0.002, -0.018
-12.324, 12.453, 29.671, 0.197, 1.215, -0.890, -0.032, 0.003, -0.016
-13.749, 8.749, 29.671, 0.184, 1.411, -0.927, -0.033, 0.003, -0.014
-14.678, 5.330, 27.364, 0.156, 1.818, -1.148, -0.034, 0.004, -0.012
-14.674, 2.525, 18.705, 0.066, 1.711, -1.073, -0.035, 0.004, -0.010
-14.771, 1.212, 14.687, 0.007, 1.955, -1.229, -0.036, 0.004, -0.009
-15.417, 0.598, 12.857, -0.009, 1.749, -1.101, -0.037, 0.004, -0.008
-16.290, 0.109, 10.988, 0.016, 2.002, -1.260, -0.038, 0.004, -0.007
-17.236, -0.397, 8.925, 0.063, 1.828, -1.137, -0.039, 0.004, -0.007
-18.134, -1.555, 6.654, 0.087, 2.131, -1.305, -0.041, 0.004, -0.006
-19.179, -3.426, 4.909, 0.071, 2.219, -1.329, -0.042, 0.004, -0.006
-20.183, -4.596, 3.676, 0.075, 2.058, -1.175, -0.044, 0.003, -0.005
-21.464, -5.696, 2.577, 0.135, 2.180, -1.156, -0.045, 0.003, -0.005
-23.065, -7.186, 0.522, 0.529, 3.439, -1.278, -0.047, 0.002, -0.005
-24.665, -8.233, -3.241, -0.235, 1.865, -1.241, -0.049, 0.002, -0.005
-25.336, -8.793, -8.243, -0.333, 1.855, -1.070, -0.051, 0.001, -0.006
-25.269, -10.938, -14.219, -0.555, 1.936, -1.076, -0.052, 0.001, -0.007
-24.868, -14.502, -19.940, -0.791, 2.180, -1.228, -0.054, -0.001, -0.008
-23.560, -17.828, -25.500, -0.848, 2.116, -1.194, -0.056, -0.002, -0.010
-22.120, -20.180, -30.027, -0.736, 1.772, -0.983, -0.058, -0.003, -0.012
-20.443, -21.708, -34.260, -0.680, 1.630, -0.869, -0.059, -0.005, -0.014
-17.826, -21.484, -38.013, -0.743, 1.646, -0.815, -0.060, -0.006, -0.017
-15.346, -19.653, -40.954, -0.714, 1.433, -0.648, -0.062, -0.008, -0.021
-13.118, -18.250, -42.489, -0.594, 1.063, -0.452, -0.062, -0.009, -0.023
-11.573, -17.158, -42.219, -0.649, 0.939, -0.399, -0.063, -0.011, -0.027
-10.563, -15.959, -41.325, -0.538, 0.611, -0.252, -0.064, -0.012, -0.029
-8.999, -14.080, -40.250, -0.555, 0.401, -0.156, -0.065, -0.013, -0.032
-8.183, -13.381, -39.023, -0.691, 0.224, -0.100, -0.065, -0.014, -0.035
-7.676, -12.602, -38.074, -0.701, 0.006, -0.026, -0.066, -0.015, -0.038
-7.389, -11.534, -37.987, -0.594, -0.182, 0.047, -0.066, -0.015, -0.041
-7.529, -10.860, -38.438, -0.560, -0.416, 0.138, -0.067, -0.016, -0.044
-7.880, -7.785, -40.493, -0.442, -0.563, 0.196, -0.068, -0.017, -0.046
-8.781, -5.919, -41.473, -0.503, -0.891, 0.262, -0.068, -0.017, -0.050
-10.170, -4.834, -42.650, -0.439, -1.036, 0.237, -0.069, -0.018, -0.052
-11.804, -4.753, -44.058, -0.536, -1.453, 0.249, -0.070, -0.018, -0.056
-14.162, -5.292, -45.004, -0.550, -1.565, 0.199, -0.071, -0.018, -0.059
-17.274, -8.478, -45.408, -0.704, -2.095, 0.195, -0.072, -0.019, -0.062
-21.008, -10.620, -43.948, -0.724, -2.165, 0.214, -0.073, -0.020, -0.065
-24.278, -11.586, -43.397, -0.962, -2.774, 0.364, -0.075, -0.021, -0.069
-29.085, -12.678, -42.043, -0.942, -3.112, 0.525, -0.078, -0.022, -0.072
-34.410, -9.689, -38.589, -1.007, -3.079, 0.665, -0.080, -0.022, -0.075
-39.858, -5.525, -31.166, -1.305, -3.407, 0.861, -0.082, -0.023, -0.077
-39.999, -0.626, -18.342, -1.639, -4.203, 1.209, -0.085, -0.023, -0.078
-39.999, 7.024, -2.385, -0.843, -4.897, 1.419, -0.089, -0.022, -0.079
-39.999, 15.516, 14.640, -0.869, -3.767, 1.364, -0.091, -0.021, -0.078
-39.999, 22.030, 29.671, -0.656, -4.290, 1.461, -0.095, -0.020, -0.076
-39.999, 24.783, 29.671, -0.192, -3.681, 1.085, -0.097, -0.018, -0.074
-34.324, 25.387, 29.671, 0.049, -3.385, 0.780, -0.099, -0.016, -0.072
-26.082, 20.492, 29.671, 0.276, -3.337, 0.468, -0.102, -0.015, -0.070
-18.599, 13.578, 29.671, 0.189, -2.785, 0.129, -0.103, -0.014, -0.067
-13.179, 7.445, 29.671, -0.071, -1.962, -0.052, -0.104, -0.013, -0.065
-9.482, 3.739, 29.671, -0.215, -1.583, -0.114, -0.105, -0.013, -0.063
-6.450, 3.165, 29.671, -0.245, -0.827, -0.102, -0.105, -0.012, -0.061
-5.092, 2.095, 29.671, -0.304, -0.391, -0.145, -0.106, -0.012, -0.059
-4.339, 2.860, 29.413, -0.259, -0.040, -0.141, -0.106, -0.012, -0.057
-3.977, 2.274, 18.397, -0.249, 0.131, -0.208, -0.106, -0.012, -0.055
-3.876, -0.110, 9.485, -0.164, 0.163, -0.244, -0.107, -0.012, -0.055
-3.535, -2.426, 3.453, -0.127, 0.146, -0.302, -0.107, -0.012, -0.054
-3.291, -4.614, -0.199, -0.831, -0.590, -0.257, -0.107, -0.012, -0.054
-3.057, -5.665, -1.135, -0.376, -0.351, -0.239, -0.107, -0.013, -0.054
-3.134, -5.620, -0.493, -0.481, -0.499, -0.149, -0.108, -0.013, -0.054
-3.298, -4.838, 0.432, 0.376, 0.068, -0.098, -0.108, -0.014, -0.054
-3.448, -3.793, 1.381, 0.085, -0.138, -0.043, -0.108, -0.014, -0.054
-3.763, -3.147, 2.063, 0.008, -0.160, -0.015, -0.108, -0.014, -0.054
-3.812, -2.604, 2.300, -0.030, -0.168, -0.003, -0.109, -0.014, -0.054
-3.996, -2.355, 3.165, -0.075, -0.196, 0.006, -0.109, -0.014, -0.054
-4.086, -2.268, 4.469, -0.102, -0.166, 0.013, -0.109, -0.015, -0.053
-4.123, -2.584, 5.519, -0.144, -0.157, 0.023, -0.110, -0.015, -0.053
-4.102, -2.330, 5.746, -0.144, -0.117, 0.044, -0.110, -0.015, -0.052
-4.167, -1.580, 4.958, -0.122, -0.068, 0.063, -0.110, -0.015, -0.052
-4.030, -0.329, 3.612, -0.135, -0.041, 0.088, -0.110, -0.015, -0.052
-4.002, 0.738, 2.645, -0.104, -0.007, 0.073, -0.111, -0.015, -0.052
-3.981, 1.807, 1.871, -0.086, 0.029, 0.062, -0.111, -0.015, -0.051
-3.812, 1.774, 1.191, -0.067, 0.072, 0.015, -0.111, -0.015, -0.051
-4.206, 1.140, 0.997, -0.059, 0.113, -0.026, -0.112, -0.015, -0.051
-4.218, -0.493, 0.346, -0.143, 0.366, -0.067, -0.112, -0.015, -0.051
-4.372, -1.551, 0.245, 0.048, 0.514, -0.079, -0.112, -0.015, -0.051
-4.519, -2.185, -0.185, -0.649, -0.815, -0.065, -0.113, -0.015, -0.051
-4.621, -2.766, -0.737, -0.469, -0.435, -0.060, -0.113, -0.015, -0.051
-4.582, -2.888, -1.169, -0.349, -0.321, -0.034, -0.113, -0.015, -0.051
-4.596, -2.384, -1.297, -0.353, -0.355, -0.016, -0.114, -0.016, -0.051
-4.628, -1.137, -1.054, -0.294, -0.348, 0.004, -0.114, -0.016, -0.051
-4.727, -0.799, -0.820, -0.325, -0.442, -0.001, -0.114, -0.016, -0.051
-4.745, -0.776, -1.111, -0.302, -0.344, -0.014, -0.115, -0.016, -0.052
-4.740, -0.424, -1.393, -0.388, -0.354, -0.022, -0.115, -0.016, -0.052
-4.836, -0.872, -1.285, -0.392, -0.369, -0.042, -0.115, -0.016, -0.052
-4.881, -1.752, -1.414, -0.355, -0.317, -0.056, -0.116, -0.016, -0.052
-4.740, -2.267, -1.718, -0.351, -0.292, -0.056, -0.116, -0.016, -0.052
-4.697, -2.398, -1.728, -0.384, -0.331, -0.048, -0.116, -0.016, -0.052
-4.709, -2.185, -1.864, -0.322, -0.292, -0.030, -0.117, -0.016, -0.052
-4.664, -2.008, -2.421, -0.338, -0.308, -0.023, -0.117, -0.016, -0.052
-4.546, -1.951, -3.040, -0.287, -0.270, -0.018, -0.117, -0.017, -0.053
-4.491, -2.018, -3.228, -0.313, -0.320, -0.017, -0.118, -0.017, -0.053

-1.398, -7.135, -24.353, -0.176, -0.209, 0.011, -0.000, -0.000, -0.002
-1.721, -7.380, -30.398, -0.012, -0.298, 0.080, -0.000, -0.001, -0.004
-2.129, -6.930, -35.662, 0.067, -0.505, 0.174, -0.000, -0.002, -0.006
-4.333, -5.357, -38.991, 0.247, -0.756, 0.229, -0.001, -0.002, -0.009
-3.242, -5.795, -44.227, 0.319, -0.954, 0.222, -0.001, -0.002, -0.012
-5.313, -3.641, -48.763, 0.210, -1.255, 0.260, -0.001, -0.003, -0.015
-8.774, -1.948, -48.799, 0.035, -1.847, 0.240, -0.002, -0.003, -0.019
-12.902, -2.159, -48.799, -0.155, -2.308, 0.188, -0.003, -0.003, -0.023
-18.148, -3.974, -45.246, -0.410, -2.454, 0.158, -0.004, -0.003, -0.026
-23.615, -3.362, -39.504, -0.730, -3.177, 0.245, -0.006, -0.003, -0.029
-29.462, -0.985, -32.499, -0.863, -3.165, 0.344, -0.008, -0.004, -0.032
-34.924, 3.205, -22.601, -0.257, -3.496, 0.489, -0.010, -0.003, -0.033
-38.933, 9.805, -7.332, -0.201, -4.412, 0.676, -0.013, -0.003, -0.034
-39.999, 14.464, 13.460, 0.038, -4.193, 0.681, -0.016, -0.002, -0.033
-39.999, 15.706, 29.671, 0.382, -3.879, 0.435, -0.019, -0.001, -0.031
-38.396, 15.418, 29.671, 0.520, -4.225, 0.239, -0.022, 0.001, -0.029
-32.383, 9.669, 29.671, 0.264, -3.485, 0.000, -0.024, 0.001, -0.027
-26.887, 3.627, 29.671, 0.214, -3.488, -0.104, -0.026, 0.002, -0.025
-20.621, 1.823, 29.671, -0.018, -2.618, -0.050, -0.028, 0.002, -0.023
-16.789, 4.793, 29.671, 0.163, -2.336, 0.102, -0.029, 0.002, -0.020
-12.836, 13.204, 29.671, 0.337, -1.372, 0.186, -0.030, 0.003, -0.019
-11.393, 23.798, 29.671, 0.372, -0.647, 0.141, -0.031, 0.005, -0.016
-11.755, 29.667, 29.671, 0.280, 0.211, -0.111, -0.032, 0.007, -0.014
-13.809, 30.462, 29.671, 0.267, 0.952, -0.534, -0.033, 0.009, -0.012
