ax,ay,az,gx,gy,gz
-0.646, -2.373, -0.279, -10.864, -170.349, -161.804
-0.635, -2.801, -0.271, 3.174, -180.176, -141.479
-0.623, -3.273, -0.092, 13.306, -192.688, -118.774
-0.638, -3.711, 0.298, 19.043, -206.543, -91.370
-0.634, -4.000, 0.893, 21.973, -217.163, -57.983
-0.610, -4.000, 1.505, 26.245, -221.252, -20.630
-0.602, -4.000, 1.873, 33.691, -217.041, 18.982
-0.569, -4.000, 2.539, 44.312, -207.642, 59.509
-0.541, -4.000, 2.887, 48.950, -190.674, 101.868
-0.659, -4.000, 2.961, 52.368, -171.631, 145.325
-0.777, -3.747, 3.250, 55.176, -149.292, 192.505
-0.808, -2.895, 3.364, 58.899, -123.840, 239.746
-0.929, -1.749, 3.091, 61.829, -97.534, 278.503
-0.929, -0.600, 2.698, 73.181, -76.294, 303.223
-0.946, 0.544, 2.391, 74.097, -62.500, 311.890
-0.875, 1.449, 2.183, 70.312, -53.528, 306.274
-0.801, 2.242, 2.272, 63.782, -47.852, 288.879
-0.710, 2.597, 2.442, 51.086, -41.382, 262.817
-0.593, 3.012, 2.551, 37.354, -29.846, 236.755
-0.491, 3.413, 2.665, 28.748, -15.747, 211.914
-0.389, 3.758, 2.689, 25.024, 0.977, 183.838
-0.302, 3.983, 2.652, 27.710, 19.897, 152.283
-0.246, 4.000, 2.481, 31.189, 41.199, 118.225
-0.206, 3.889, 2.080, 35.767, 63.049, 81.787
-0.207, 3.520, 1.625, 38.330, 80.444, 46.448
-0.205, 3.182, 1.192, 35.889, 91.858, 17.151
-0.204, 3.014, 0.783, 27.832, 98.083, -5.493
-0.214, 2.811, 0.435, 16.602, 99.976, -27.710
-0.240, 2.515, 0.104, 7.874, 98.083, -50.964
-0.276, 2.146, -0.266, 2.258, 93.201, -72.144
-0.303, 1.724, -0.682, 3.845, 83.740, -89.661
-0.288, 1.253, -0.917, 10.010, 67.444, -102.661
-0.284, 0.811, -1.028, 17.334, 47.058, -110.291
-0.262, 0.503, -1.127, 24.048, 26.672, -111.328
-0.251, 0.328, -1.154, 29.541, 5.188, -108.948
-0.267, 0.487, -1.018, 25.940, -17.273, -103.271
-0.284, 0.822, -0.737, 13.611, -39.062, -100.769
-0.343, 1.208, -0.381, -9.216, -57.312, -105.774
-0.372, 1.390, -0.019, -36.194, -70.679, -120.056
-0.415, 1.313, 0.376, -55.664, -79.529, -139.160
-0.443, 1.081, 0.655, -61.707, -82.581, -157.227
-0.490, 0.934, 0.812, -53.528, -81.055, -168.579
-0.517, 0.735, 0.837, -36.621, -76.965, -178.040
-0.559, 0.458, 0.794, -22.522, -73.486, -186.279
-0.558, 0.188, 0.718, -14.771, -70.923, -190.979
-0.569, -0.032, 0.614, -9.644, -70.129, -191.772
-0.580, -0.184, 0.373, -4.150, -71.655, -190.247
-0.571, -0.310, 0.113, -5.798, -77.942, -188.599
-0.670, -0.474, 0.130, -21.973, -91.125, -188.354
-0.612, -0.855, 0.449, -39.673, -107.361, -189.148
-0.602, -1.229, 0.924, -59.814, -122.559, -184.570
-0.560, -1.527, 1.371, -70.007, -131.287, -171.631
-0.489, -1.637, 1.776, -69.519, -133.667, -152.344
-0.422, -1.527, 2.155, -64.514, -130.737, -129.639
-0.357, -1.281, 2.320, -53.284, -121.582, -108.643
-0.305, -0.951, 2.356, -40.161, -109.802, -92.102
-0.263, -0.683, 2.343, -30.334, -97.961, -82.886
-0.238, -0.538, 2.258, -23.743, -86.853, -80.139
-0.214, -0.625, 2.146, -20.325, -77.515, -81.726
-0.216, -0.840, 2.198, -21.240, -71.167, -83.313
-0.172, -1.027, 2.342, -26.672, -65.735, -79.956
-0.120, -1.166, 2.481, -29.236, -57.251, -72.083
-0.052, -1.254, 2.444, -29.541, -44.861, -60.547
0.003, -1.223, 2.258, -29.724, -31.372, -46.448
0.054, -1.050, 1.992, -27.344, -19.409, -30.762
0.089, -0.811, 1.715, -20.325, -10.925, -17.090
0.113, -0.583, 1.483, -13.062, -6.226, -7.568
0.111, -0.358, 1.256, -8.728, -4.089, -2.014
0.105, -0.107, 1.150, -6.897, -5.188, 1.099
0.118, 0.120, 1.134, -6.897, -7.507, 0.671
0.118, 0.163, 1.118, -9.338, -9.460, -3.784
0.099, 0.047, 1.135, -13.733, -10.925, -10.132
0.082, -0.104, 1.177, -19.165, -11.902, -13.733
0.068, -0.209, 1.246, -21.484, -12.085, -12.390

-0.181, 0.440, 2.449, -2.747, 12.634, 74.280
-0.164, 0.644, 2.530, -3.052, 22.461, 70.740
-0.174, 0.665, 2.560, -1.343, 33.447, 63.904
-0.183, 0.600, 2.549, -2.075, 44.434, 57.068
-0.206, 0.571, 2.630, -4.822, 54.138, 53.223
-0.265, 0.639, 2.752, -14.038, 63.782, 52.002
-0.336, 0.782, 2.870, -23.254, 75.134, 50.781
-0.424, 1.033, 2.995, -30.396, 87.952, 48.767
-0.506, 1.253, 3.106, -32.715, 102.539, 42.786
-0.597, 1.339, 3.180, -29.785, 119.324, 32.227
-0.662, 1.323, 3.073, -23.010, 139.038, 20.203
-0.748, 1.192, 2.761, -15.198, 159.973, 7.812
-0.810, 1.014, 2.286, -7.629, 178.955, -2.136
-0.840, 0.830, 1.778, -3.296, 191.833, -9.277
-0.864, 0.736, 1.378, -8.240, 198.120, -14.038
-0.867, 0.771, 1.107, -21.179, 199.036, -16.602
-0.867, 0.804, 0.953, -35.095, 196.533, -21.362
-0.871, 0.873, 0.853, -46.570, 192.871, -27.222
-0.875, 0.958, 0.802, -56.335, 189.087, -34.058
-0.861, 1.000, 0.688, -60.730, 185.364, -42.542
-0.830, 0.960, 0.554, -56.274, 181.641, -52.246
-0.782, 0.868, 0.364, -49.622, 177.551, -61.340
-0.709, 0.778, 0.190, -45.410, 172.241, -68.359
-0.667, 0.733, 0.120, -50.537, 164.856, -73.242
-0.646, 0.787, 0.179, -66.772, 156.799, -77.087
-0.665, 0.933, 0.298, -89.172, 150.818, -81.787
-0.647, 1.149, 0.174, -112.000, 147.888, -89.478
-0.676, 1.219, -0.052, -124.023, 144.226, -103.149
-0.646, 1.142, -0.295, -122.009, 137.329, -118.652
-0.617, 0.945, -0.497, -112.244, 126.465, -132.507
-0.595, 0.692, -0.594, -100.281, 112.549, -143.005
-0.557, 0.475, -0.601, -90.576, 97.717, -149.170
-0.535, 0.351, -0.548, -84.961, 83.557, -151.123
-0.522, 0.277, -0.453, -85.266, 70.679, -151.672
-0.514, 0.208, -0.345, -88.074, 59.937, -152.344
-0.501, 0.170, -0.244, -96.985, 51.880, -153.198
-0.490, 0.187, -0.339, -103.882, 46.265, -153.809
-0.496, 0.145, -0.557, -102.783, 39.124, -155.701
-0.502, 0.033, -0.721, -95.520, 28.870, -158.875
-0.481, -0.047, -0.846, -84.167, 15.686, -160.400
-0.464, -0.104, -0.958, -69.641, 0.671, -161.255
-0.425, -0.164, -0.970, -50.537, -15.442, -162.781
-0.415, -0.336, -0.916, -37.292, -32.532, -165.833
-0.397, -0.608, -0.884, -33.752, -47.974, -169.128
-0.385, -0.885, -0.810, -35.400, -63.232, -169.067
-0.389, -1.117, -0.661, -40.771, -79.224, -165.222
-0.392, -1.367, -0.454, -41.565, -94.116, -158.875
-0.369, -1.601, -0.141, -36.560, -107.483, -150.269
-0.308, -1.839, 0.255, -28.259, -117.920, -139.282
-0.258, -2.105, 0.673, -19.287, -123.657, -126.282
-0.203, -2.339, 0.935, -12.390, -123.169, -110.962
-0.119, -2.507, 1.009, -6.531, -117.920, -92.224
-0.045, -2.628, 0.952, -2.808, -112.183, -72.388
0.034, -2.800, 0.859, -2.075, -108.459, -52.307
0.060, -2.935, 0.852, -4.822, -108.154, -30.029
0.067, -2.966, 0.959, -4.150, -109.924, -4.456
0.062, -2.912, 1.141, 4.639, -112.183, 22.827
0.106, -2.780, 1.336, 24.292, -113.098, 51.147
0.047, -2.545, 1.455, 38.086, -113.281, 78.125
-0.008, -2.203, 1.597, 51.392, -111.206, 103.943
-0.037, -1.826, 1.754, 62.378, -107.788, 124.390
-0.048, -1.557, 1.958, 70.618, -104.675, 139.771
-0.078, -1.229, 2.143, 74.707, -99.854, 153.198
-0.069, -0.723, 2.284, 71.655, -90.881, 166.565
-0.040, -0.296, 2.444, 60.974, -79.712, 173.706
-0.029, 0.235, 2.607, 50.659, -66.101, 177.979
-0.032, 0.767, 2.675, 43.579, -48.645, 177.551
-0.009, 1.182, 2.548, 45.044, -28.687, 171.326
0.028, 1.482, 2.287, 52.551, -9.583, 159.973
0.060, 1.676, 1.949, 60.608, 5.920, 145.935
0.088, 1.827, 1.605, 64.331, 17.090, 131.531
0.115, 1.918, 1.321, 60.059, 23.804, 116.211
0.125, 1.960, 1.135, 48.645, 26.917, 99.854
0.131, 1.988, 1.025, 34.790, 27.832, 83.923
0.148, 1.986, 0.915, 23.071, 28.503, 68.481
0.143, 1.998, 0.782, 16.663, 28.687, 53.833
0.139, 1.977, 0.656, 19.043, 27.588, 39.673
0.129, 1.901, 0.522, 30.579, 25.146, 25.940
0.122, 1.833, 0.523, 38.696, 20.874, 12.634
0.111, 1.700, 0.640, 38.452, 16.418, -0.671
0.103, 1.521, 0.702, 34.790, 15.625, -13.062
0.073, 1.315, 0.615, 32.471, 18.127, -24.353
0.064, 1.141, 0.425, 29.663, 20.020, -33.264
0.057, 1.005, 0.138, 25.146, 20.142, -40.222
0.067, 0.957, -0.200, 20.386, 16.235, -46.143
0.032, 0.950, -0.478, 15.137, 6.592, -51.514
0.023, 0.981, -0.633, 8.179, -8.118, -58.594
-0.018, 0.927, -0.464, 7.568, -27.893, -67.810
-0.040, 0.781, -0.083, 7.935, -47.180, -77.942
-0.071, 0.597, 0.356, 9.888, -60.608, -85.999
-0.081, 0.458, 0.760, 7.935, -66.650, -90.820
-0.097, 0.348, 1.065, -3.540, -65.491, -93.567
-0.092, 0.172, 1.313, -23.865, -59.448, -95.947
-0.057, -0.049, 1.375, -43.030, -49.194, -96.558
-0.038, -0.283, 1.187, -51.758, -37.354, -92.529
-0.028, -0.346, 0.888, -46.143, -28.625, -82.642
-0.005, -0.216, 0.577, -31.494, -25.940, -69.458
0.003, 0.172, 0.430, -23.071, -29.053, -57.617
0.004, 0.584, 0.391, -31.494, -35.156, -53.955
-0.003, 0.980, 0.434, -38.818, -41.626, -58.289
-0.070, 1.199, 0.498, -51.941, -49.622, -71.655
-0.103, 1.057, 0.650, -59.326, -58.960, -91.797
-0.129, 0.546, 0.875, -61.646, -67.322, -111.877
-0.140, -0.068, 1.136, -60.547, -72.937, -123.169
-0.144, -0.644, 1.436, -55.603, -74.463, -122.864
-0.148, -0.898, 1.626, -53.101, -71.289, -111.267
-0.038, -0.996, 1.858, -52.429, -65.186, -94.055
-0.044, -0.841, 1.932, -57.190, -55.786, -76.050
0.051, -0.436, 1.675, -55.725, -43.762, -59.509
0.030, -0.042, 1.303, -64.392, -35.767, -52.368
