ax,ay,az,gx,gy,gz
-0.516, -0.243, -0.300, -40.588, 197.632, -61.340
-0.421, -0.196, -0.463, -39.856, 190.857, -60.852
-0.356, -0.323, -0.518, -52.002, 180.786, -63.477
-0.287, -0.428, -0.599, -61.951, 170.288, -63.965
-0.243, -0.539, -0.634, -70.190, 158.875, -62.073
-0.191, -0.571, -0.749, -78.003, 147.339, -58.044
-0.115, -0.645, -0.645, -92.346, 132.202, -54.626
-0.075, -0.661, -0.494, -93.201, 117.615, -49.072
-0.020, -0.679, -0.357, -88.318, 106.079, -43.091
0.009, -0.622, -0.279, -78.735, 96.741, -35.767
0.044, -0.512, -0.314, -65.857, 89.417, -28.809
0.085, -0.323, -0.398, -55.786, 82.397, -23.193
0.101, -0.165, -0.455, -42.358, 73.730, -20.630
0.133, -0.109, -0.548, -31.738, 64.758, -21.973
0.145, -0.114, -0.664, -33.020, 54.382, -25.513
0.211, -0.197, -0.729, -47.180, 41.260, -28.992
0.166, -0.301, -0.746, -56.091, 26.672, -30.151
0.176, -0.330, -0.786, -54.932, 11.719, -29.907
0.194, -0.349, -0.816, -50.049, -3.662, -27.771
0.190, -0.352, -0.857, -40.527, -19.958, -24.963
0.179, -0.317, -0.942, -30.579, -36.682, -22.278
0.152, -0.212, -1.077, -23.682, -54.321, -19.104
0.129, -0.270, -0.935, -2.869, -74.585, -17.883
0.046, -0.036, -1.243, 34.302, -92.224, -14.893
0.007, 0.051, -1.620, 15.503, -112.549, -14.893
-0.046, 0.202, -1.899, -13.306, -139.526, -19.531
-0.218, 0.181, -1.989, -36.621, -173.401, -29.358
-0.370, 0.017, -2.322, -70.618, -208.313, -35.034
-0.636, 0.474, -2.819, -95.154, -249.573, -36.926
-1.037, 0.442, -3.092, -55.420, -309.204, -43.640
-1.627, 0.686, -3.106, -22.095, -371.887, -49.133
-2.313, 0.796, -2.587, -13.184, -438.477, -65.308
-2.997, 0.633, -1.460, 6.348, -504.883, -86.609
-3.604, 0.536, -0.456, 11.108, -557.312, -106.812
-3.881, 0.273, 1.167, -73.730, -592.896, -123.169
-3.958, 0.149, 2.819, -122.742, -606.262, -127.808
-3.769, -0.295, 4.000, -132.019, -588.684, -122.314
-3.282, -0.690, 4.000, -127.441, -545.288, -109.741
-2.713, -1.245, 4.000, -93.018, -487.915, -94.604
-2.183, -1.484, 4.000, -44.250, -415.710, -69.397
-1.693, -1.541, 4.000, -4.822, -338.257, -43.091
-1.323, -1.440, 4.000, 23.621, -266.968, -18.921
-1.068, -1.232, 4.000, 35.095, -200.745, 0.916
-0.855, -0.901, 4.000, 25.940, -140.747, 17.822
-0.744, -0.304, 3.895, 4.211, -90.027, 31.067
-0.625, 0.146, 2.973, -18.494, -52.368, 34.058
-0.548, 0.502, 2.205, -31.677, -29.846, 29.846
-0.488, 0.582, 1.592, -33.508, -20.020, 17.761
-0.444, 0.473, 1.168, -26.550, -19.104, 4.517
-0.403, 0.232, 0.974, -16.174, -24.597, -5.981
-0.402, -0.065, 1.064, -6.348, -32.837, -12.268
-0.424, -0.313, 1.325, 2.380, -39.551, -12.329
-0.428, -0.431, 1.585, 6.836, -40.527, -7.019
-0.438, -0.366, 1.799, 10.620, -36.377, 1.465
-0.428, -0.146, 1.896, 10.803, -28.076, 10.254
-0.433, 0.110, 1.879, 9.033, -17.395, 15.320
-0.434, 0.364, 1.806, 5.981, -6.409, 15.625
-0.424, 0.526, 1.686, 2.625, 3.479, 10.925
-0.427, 0.560, 1.546, -1.709, 12.268, 2.625
-0.447, 0.458, 1.389, -5.615, 19.592, -6.531
-0.464, 0.267, 1.257, -6.409, 24.597, -14.893
-0.478, 0.052, 1.113, -5.432, 28.320, -20.020
-0.475, -0.126, 0.945, -6.226, 30.273, -21.423
-0.482, -0.244, 0.854, -7.507, 29.724, -19.409
-0.476, -0.285, 0.840, -7.385, 27.405, -15.137
-0.480, -0.267, 0.876, -6.714, 25.146, -9.827
-0.493, -0.215, 0.934, -4.395, 23.865, -5.493

-0.806, -1.156, -1.417, -66.223, -151.306, -169.006
-0.905, -1.421, -1.524, -76.965, -178.650, -154.236
-0.998, -1.575, -1.849, -83.496, -206.604, -135.620
-1.198, -1.861, -2.075, -85.693, -241.150, -117.798
-1.466, -2.189, -1.858, -82.581, -283.020, -97.412
-1.760, -2.448, -1.187, -75.439, -326.660, -71.594
-2.019, -2.706, -0.233, -66.284, -362.549, -42.725
-2.188, -2.887, 0.692, -54.688, -384.521, -11.047
-2.395, -2.929, 1.280, -50.781, -391.052, 22.644
-2.306, -2.801, 1.533, -64.819, -385.864, 58.044
-2.431, -2.589, 1.316, -73.364, -376.160, 91.431
-2.609, -2.294, 0.669, -93.628, -366.821, 123.596
-2.859, -2.096, 0.326, -115.173, -370.422, 149.658
-3.313, -2.304, 1.008, -116.333, -389.709, 171.082
-3.519, -2.367, 2.333, -113.708, -408.020, 199.097
-3.747, -2.665, 3.970, -90.210, -410.583, 227.844
-3.820, -3.026, 4.000, -57.617, -382.141, 262.878
-3.866, -3.239, 4.000, -19.714, -327.942, 304.443
-3.933, -3.029, 4.000, 20.264, -259.766, 354.370
-4.000, -2.450, 4.000, 41.382, -186.218, 403.381
-4.000, -1.511, 4.000, 55.786, -115.906, 446.350
-4.000, -0.404, 4.000, 68.115, -55.542, 475.098
-4.000, 0.901, 4.000, 86.853, -10.742, 489.380
-3.902, 2.075, 4.000, 88.684, 23.193, 481.018
-3.558, 2.835, 4.000, 83.130, 52.856, 452.576
-3.217, 3.041, 3.875, 59.814, 78.247, 406.433
-2.981, 2.759, 4.000, 30.579, 101.013, 355.835
-2.843, 2.387, 4.000, -3.906, 128.906, 312.378
-2.766, 2.200, 4.000, -40.405, 165.955, 278.687
-2.730, 2.122, 4.000, -71.960, 207.947, 249.023
-2.748, 1.967, 4.000, -93.750, 250.610, 218.872
-2.819, 1.806, 3.879, -102.112, 292.480, 189.209
-2.887, 1.805, 3.400, -95.154, 332.397, 164.246
-2.920, 1.900, 2.728, -76.843, 366.760, 141.357
-2.874, 2.016, 1.975, -51.270, 392.212, 117.126
-2.774, 2.009, 1.385, -24.048, 406.128, 90.393
-2.649, 1.834, 0.913, -5.676, 411.438, 62.378
-2.542, 1.715, 0.529, 1.648, 411.743, 38.513
-2.434, 1.584, 0.158, 9.399, 408.447, 18.005
-2.243, 1.421, -0.210, 2.686, 402.161, -2.502
-2.052, 1.142, -0.521, -19.775, 391.113, -24.109
-1.879, 0.757, -0.700, -40.283, 375.244, -43.884
-1.693, 0.421, -0.783, -62.195, 356.812, -59.570
-1.527, 0.062, -0.797, -82.642, 336.975, -71.472
-1.334, -0.297, -0.768, -104.126, 317.749, -79.407
-1.206, -0.629, -0.731, -114.441, 298.462, -82.153
-1.061, -0.736, -0.715, -122.375, 280.884, -77.454
-0.885, -0.712, -0.592, -120.605, 262.939, -70.190
-0.861, -0.634, -0.508, -90.454, 248.657, -60.791
-0.673, -0.330, -0.560, -83.496, 239.685, -52.124
-0.616, -0.178, -0.417, -75.684, 227.783, -51.636
-0.594, 0.020, -0.652, -62.500, 218.933, -52.063
-0.500, -0.017, -0.559, -76.294, 207.031, -56.946
-0.463, -0.117, -0.449, -78.735, 194.885, -62.500
-0.397, -0.273, -0.427, -79.590, 185.486, -66.345
-0.336, -0.381, -0.476, -79.163, 177.307, -66.101
-0.231, -0.394, -0.530, -75.378, 169.067, -63.171
-0.269, -0.479, -0.620, -57.861, 160.156, -59.204
-0.152, -0.401, -0.720, -57.983, 150.635, -53.711
-0.105, -0.349, -0.775, -57.861, 137.207, -51.025
-0.046, -0.335, -0.845, -60.425, 123.779, -48.523
0.029, -0.408, -0.842, -69.031, 108.643, -47.607
0.060, -0.440, -0.809, -81.909, 93.323, -45.898
0.069, -0.579, -0.835, -90.149, 78.430, -42.969
0.120, -0.602, -0.871, -91.248, 63.538, -38.696
0.146, -0.651, -0.916, -85.876, 47.668, -32.532
0.174, -0.655, -1.053, -77.515, 32.471, -25.452
0.206, -0.534, -1.280, -67.139, 15.930, -16.724
0.222, -0.238, -1.460, -50.842, -4.333, -8.667
0.182, -0.168, -1.527, 20.386, -28.748, -3.662
0.148, 0.250, -1.588, 52.612, -50.537, -1.282
0.142, 0.446, -1.600, 47.913, -78.613, -10.437
-0.060, 0.557, -1.783, 25.574, -105.164, -21.118
-0.089, 0.690, -1.971, -62.744, -132.263, -37.476
-0.173, 0.341, -2.212, -83.801, -168.152, -57.739
-0.401, 0.011, -2.825, -98.389, -208.984, -65.125
-0.676, -0.059, -3.184, -139.282, -261.719, -68.115
-1.216, -0.177, -3.307, -125.366, -328.552, -69.763
-1.907, -0.176, -2.939, -114.258, -398.193, -59.143
-2.593, 0.010, -2.017, -88.684, -468.750, -53.223
-3.169, 0.237, -0.862, -39.795, -530.457, -51.392
-3.662, 0.684, 0.064, -18.738, -575.562, -58.533
-3.825, 0.685, 1.556, -55.664, -605.408, -77.759
-3.958, 0.488, 2.973, -69.641, -613.770, -95.215
-3.744, 0.006, 3.974, -92.163, -592.163, -105.652
-3.278, -0.603, 4.000, -102.600, -551.941, -105.042
-2.747, -1.270, 4.000, -96.741, -499.756, -94.543
-2.206, -1.515, 4.000, -74.463, -429.382, -68.420
-1.655, -1.429, 4.000, -43.640, -345.581, -35.706
-1.248, -1.098, 4.000, -6.104, -258.789, -8.606
-0.949, -0.814, 4.000, 7.080, -179.077, 7.690
-0.757, -0.510, 4.000, 3.784, -115.173, 17.883
-0.666, -0.113, 3.391, -5.737, -68.848, 24.292
-0.557, 0.140, 2.442, -11.963, -39.124, 23.804
-0.486, 0.194, 1.764, -19.043, -24.841, 17.395
-0.446, 0.117, 1.356, -21.667, -22.217, 9.705
-0.416, 0.024, 1.128, -18.860, -25.757, 6.165
-0.378, 0.013, 1.089, -12.573, -31.799, 5.981
-0.369, 0.054, 1.259, -6.958, -38.147, 6.470
-0.390, 0.084, 1.511, -1.160, -41.016, 6.531
-0.403, 0.184, 1.705, 2.075, -38.086, 6.409
-0.403, 0.196, 1.765, 4.639, -30.518, 3.662
-0.414, 0.158, 1.743, 3.906, -20.996, -0.244
-0.421, 0.108, 1.692, 0.549, -11.658, -2.319
-0.415, 0.092, 1.613, -4.517, -3.418, -3.540
-0.414, 0.076, 1.483, -10.193, 4.272, -4.883
-0.406, 0.042, 1.313, -15.747, 10.803, -6.226
-0.403, 0.045, 1.185, -17.517, 14.587, -6.714
-0.420, 0.002, 1.105, -14.893, 16.052, -7.263
-0.422, -0.043, 1.057, -9.399, 16.418, -7.568
-0.431, -0.083, 1.030, -3.113, 16.235, -6.653
