0.200, -0.001, 3.282, -0.610, -37.170, 21.606
0.162, -0.056, 3.899, 3.052, -30.212, 24.780
0.131, -0.044, 4.000, 5.432, -15.808, 28.442
0.086, 0.005, 4.000, 1.038, 5.005, 32.715
0.011, 0.182, 4.000, -6.348, 32.654, 37.292
-0.074, 0.439, 4.000, -15.259, 68.054, 39.978
-0.208, 0.751, 4.000, -22.888, 108.459, 37.903
-0.392, 0.972, 4.000, -30.884, 148.804, 29.236
-0.593, 0.982, 4.000, -36.194, 184.143, 14.099
-0.776, 0.837, 3.455, -41.443, 210.266, -2.197
-0.950, 0.509, 2.947, -49.866, 227.600, -17.639
-1.082, 0.085, 2.421, -59.998, 240.784, -30.273
-1.182, -0.312, 1.862, -68.970, 250.732, -36.255
-1.269, -0.479, 1.367, -74.646, 255.371, -34.241
-1.337, -0.408, 0.864, -71.411, 256.104, -28.198
-1.362, -0.253, 0.348, -63.110, 253.296, -24.048
-1.347, -0.066, -0.080, -57.373, 246.826, -23.132
-1.312, -0.024, -0.312, -52.795, 236.511, -26.917
-1.263, -0.098, -0.455, -44.434, 224.854, -32.166
-1.185, -0.057, -0.659, -36.682, 215.149, -33.325
-1.091, -0.004, -0.950, -33.936, 206.482, -34.729
-0.971, -0.026, -1.295, -35.706, 197.205, -37.537
-0.831, 0.017, -1.618, -36.377, 184.692, -39.062
-0.685, 0.078, -1.947, -33.325, 169.800, -40.161
-0.557, 0.216, -2.324, -28.137, 151.855, -41.748
-0.471, 0.326, -2.529, -26.428, 129.272, -44.983
-0.456, 0.316, -2.633, -24.414, 102.722, -52.063
-0.451, 0.008, -2.517, -20.935, 73.975, -61.768
-0.451, -0.438, -2.099, -11.414, 44.922, -68.420
-0.442, -0.908, -1.643, 1.160, 21.423, -67.627
-0.449, -1.238, -1.315, 8.057, 5.981, -58.777
-0.442, -1.387, -1.125, 8.484, -4.700, -45.288
-0.441, -1.412, -0.937, 8.484, -13.550, -30.945
-0.439, -1.513, -0.723, 10.498, -22.034, -19.409
-0.459, -1.656, -0.531, 13.855, -28.809, -8.667
-0.445, -1.900, -0.462, 17.944, -33.447, 2.136
-0.417, -2.044, -0.405, 23.621, -38.025, 17.822
-0.401, -2.053, -0.527, 30.273, -42.236, 37.415
-0.462, -1.921, -0.674, 31.372, -47.974, 58.472
-0.504, -1.715, -0.849, 32.837, -57.861, 75.806
-0.476, -1.673, -0.868, 37.415, -73.181, 88.684
-0.503, -1.745, -0.622, 39.978, -90.881, 100.464
-0.517, -1.783, -0.276, 40.710, -106.262, 114.563
-0.583, -1.783, 0.048, 40.344, -117.554, 129.883
-0.669, -1.686, 0.311, 40.100, -124.084, 148.315
-0.719, -1.559, 0.594, 36.560, -128.052, 165.100
-0.775, -1.260, 0.744, 30.212, -129.089, 182.983
-0.865, -0.934, 0.763, 28.015, -129.089, 202.393
-0.845, -0.210, 0.940, 34.790, -132.629, 218.323
-0.808, 0.497, 1.217, 41.504, -137.756, 230.042
-0.759, 1.197, 1.550, 50.293, -140.015, 230.469
-0.693, 1.608, 1.739, 59.143, -137.756, 219.788
-0.614, 1.683, 1.703, 63.477, -131.714, 201.843
-0.577, 1.515, 1.632, 62.561, -126.892, 184.814
-0.572, 1.363, 1.685, 57.312, -126.343, 174.866
-0.558, 1.811, 1.995, 56.396, -128.601, 177.795
-0.554, 2.629, 2.466, 66.284, -129.333, 180.176
-0.496, 3.481, 2.834, 76.355, -123.901, 170.349
-0.425, 4.000, 3.095, 84.595, -112.305, 144.714
-0.331, 4.000, 3.183, 93.872, -95.825, 109.009
-0.236, 3.987, 3.185, 99.854, -77.148, 68.054
-0.182, 3.461, 3.126, 101.440, -57.617, 32.043
-0.172, 3.444, 3.069, 99.854, -37.842, 11.230
-0.229, 3.730, 2.896, 89.661, -16.846, -5.920
-0.322, 4.000, 2.663, 69.031, 3.784, -32.104
-0.462, 4.000, 2.500, 47.974, 22.461, -69.885
-0.608, 3.793, 2.240, 33.020, 40.588, -112.854
-0.739, 3.154, 1.779, 24.170, 58.044, -154.358
-0.838, 2.249, 1.226, 16.785, 71.533, -190.063
-0.875, 1.326, 0.666, 10.193, 78.003, -213.074
-0.844, 0.550, 0.241, 7.874, 76.416, -221.313
-0.776, 0.026, -0.031, 7.751, 68.481, -216.919
-0.694, -0.151, -0.094, 9.399, 56.396, -203.918
-0.642, 0.054, 0.031, 12.756, 43.030, -186.951
-0.565, 0.579, 0.204, 10.620, 32.288, -173.218
-0.548, 1.354, 0.507, -0.366, 24.475, -167.786
-0.522, 1.643, 0.875, -12.878, 20.142, -181.396
-0.623, 1.606, 1.171, -34.851, 22.400, -202.637
-0.648, 1.278, 1.254, -52.734, 28.564, -224.243
-0.766, 0.605, 1.250, -71.594, 37.170, -241.394
-0.671, -0.085, 0.891, -74.524, 45.898, -247.925
-0.671, -0.541, 0.075, -66.345, 51.758, -240.417
-0.667, -0.844, -0.615, -50.110, 43.884, -227.112
-0.655, -0.994, -0.894, -21.851, 20.874, -212.097
-0.668, -0.887, -0.770, 3.479, -7.751, -195.496
-0.709, -0.510, -0.223, 9.094, -36.438, -182.495
-0.757, -0.017, 0.710, -11.902, -60.120, -178.406
-0.868, -0.028, 1.643, -48.889, -72.327, -190.430
-0.964, -0.844, 2.462, -81.482, -71.655, -210.876
-0.925, -1.825, 2.921, -85.510, -59.937, -218.506
-0.781, -2.659, 2.972, -62.439, -41.687, -206.299
-0.595, -3.149, 2.822, -31.006, -21.973, -178.284
-0.444, -3.181, 2.455, -9.216, -3.784, -140.747
-0.289, -2.704, 1.840, -1.343, 11.963, -100.891
-0.180, -1.962, 1.327, -6.042, 19.348, -68.848
-0.105, -1.450, 1.033, -18.860, 18.311, -53.528
-0.024, -1.253, 0.951, -32.043, 12.390, -49.255
0.031, -1.266, 1.031, -41.260, 5.798, -46.814
0.071, -1.292, 1.206, -41.870, 0.854, -40.894
0.108, -1.181, 1.245, -34.790, 0.061, -30.212
0.143, -0.873, 1.179, -26.550, 1.221, -18.311
0.155, -0.508, 1.082, -18.921, 1.770, -9.766
0.165, -0.268, 0.958, -15.320, 1.343, -7.996
0.171, -0.089, 0.967, -13.794, -0.854, -9.827
0.163, -0.167, 1.083, -13.916, -3.235, -15.076
0.161, -0.382, 1.111, -13.611, -3.052, -19.226
0.189, -0.477, 1.124, -14.404, -1.404, -16.357
0.202, -0.441, 1.102, -17.090, 0.366, -9.766
0.219, -0.220, 1.005, -20.020, 2.808, -2.502
0.221, 0.025, 0.892, -18.677, 4.150, 1.404
0.218, 0.177, 0.790, -12.878, 3.479, 0.732
0.200, 0.184, 0.712, -6.104, 1.892, -2.991
0.195, 0.104, 0.670, -0.244, -0.916, -7.019
0.169, -0.052, 0.782, 4.700, -5.066, -10.254
0.163, -0.214, 0.924, 7.446, -7.812, -10.498
0.156, -0.324, 1.000, 7.202, -7.996, -7.690
0.159, -0.246, 0.957, 3.418, -6.470, -1.709
0.163, -0.002, 0.922, -1.404, -5.432, 4.211
0.153, 0.135, 0.932, -4.944, -5.981, 4.944

0.346, 0.051, 3.030, 11.719, -36.987, 54.993
0.360, 0.075, 3.706, -9.277, -29.175, 55.237
0.350, 0.071, 4.000, -27.344, -14.587, 55.298
0.307, 0.126, 4.000, -35.767, 9.094, 56.213
0.254, 0.329, 4.000, -37.781, 41.504, 57.739
0.164, 0.635, 4.000, -37.415, 77.087, 56.396
0.078, 0.913, 4.000, -37.354, 110.901, 49.377
-0.061, 0.937, 4.000, -37.170, 140.869, 35.156
-0.211, 0.730, 4.000, -37.659, 168.457, 18.555
-0.401, 0.417, 3.898, -38.147, 195.129, 5.371
-0.600, 0.131, 3.504, -40.222, 218.506, -2.197
-0.808, -0.090, 3.112, -46.509, 238.159, -5.249
-0.989, -0.219, 2.680, -54.321, 254.883, -5.493
-1.148, -0.243, 2.175, -61.584, 268.311, -4.761
-1.259, -0.185, 1.662, -65.308, 277.466, -3.906
-1.332, -0.101, 1.185, -65.430, 280.579, -4.944
-1.385, 0.039, 0.790, -62.195, 278.809, -7.568
-1.409, 0.209, 0.462, -55.359, 273.865, -12.329
-1.424, 0.281, 0.148, -46.753, 266.235, -20.874
-1.412, 0.295, -0.183, -36.682, 256.958, -30.457
-1.379, 0.229, -0.519, -24.658, 246.033, -40.710
-1.321, 0.053, -0.854, -11.658, 232.727, -50.232
-1.255, -0.150, -1.117, -2.808, 216.980, -56.519
-1.169, -0.289, -1.346, -1.892, 200.073, -58.594
-1.083, -0.353, -1.589, -5.920, 182.739, -58.044
-1.001, -0.364, -1.837, -10.437, 164.368, -57.495
-0.913, -0.408, -2.077, -14.343, 144.104, -58.350
-0.857, -0.676, -2.247, -12.085, 121.216, -62.439
-0.797, -1.011, -2.426, -0.549, 96.252, -63.538
-0.731, -1.228, -2.539, 12.329, 69.397, -57.861
-0.680, -1.542, -2.525, 20.386, 41.016, -51.025
-0.677, -2.065, -2.517, 22.095, 13.916, -42.969
-0.726, -2.584, -2.593, 21.118, -11.963, -27.283
-0.766, -2.921, -2.542, 21.912, -40.710, -1.892
-0.878, -3.083, -2.150, 27.283, -72.815, 29.602
-0.976, -3.006, -1.619, 38.513, -101.562, 65.308
-1.010, -2.746, -1.031, 51.025, -123.779, 100.342
-1.042, -2.468, -0.514, 61.340, -138.611, 129.822
-1.063, -2.127, -0.168, 66.040, -146.240, 154.785
-1.078, -1.768, 0.009, 68.604, -149.475, 176.025
-1.068, -1.442, 0.037, 69.702, -150.757, 192.627
-1.072, -1.236, -0.036, 70.312, -153.503, 204.712
-1.082, -1.003, -0.079, 65.430, -160.095, 217.163
-1.113, -0.605, 0.021, 51.208, -170.776, 232.117
-1.162, -0.176, 0.356, 32.288, -183.533, 244.873
-1.199, 0.518, 0.907, 22.339, -195.740, 256.653
-1.174, 1.266, 1.519, 26.917, -202.454, 262.207
-1.146, 1.640, 2.038, 39.795, -201.660, 254.333
-1.050, 2.275, 2.222, 53.650, -193.298, 246.033
-0.896, 2.886, 2.326, 65.857, -184.204, 233.154
-0.747, 3.435, 2.695, 76.416, -178.528, 211.182
-0.567, 3.950, 3.187, 91.370, -170.898, 183.167
-0.412, 4.000, 3.496, 103.760, -155.273, 147.827
-0.274, 4.000, 3.786, 112.915, -133.728, 105.530
-0.181, 4.000, 3.913, 111.206, -107.483, 58.350
-0.160, 3.631, 3.899, 95.459, -76.172, 15.930
-0.151, 3.078, 3.743, 71.716, -43.091, -18.677
-0.223, 2.463, 3.617, 45.166, -11.902, -46.082
-0.296, 1.934, 3.335, 20.081, 19.287, -65.063
-0.387, 1.512, 2.943, 1.587, 48.279, -77.209
-0.469, 1.319, 2.462, -8.240, 73.120, -83.008
-0.485, 1.855, 1.888, -6.958, 91.431, -82.092
-0.565, 2.410, 1.357, 2.930, 101.440, -91.370
-0.624, 2.711, 0.872, 10.437, 104.736, -117.371
-0.713, 2.562, 0.508, 10.803, 101.929, -152.954
-0.781, 2.111, 0.327, 1.770, 94.666, -189.697
-0.853, 1.492, 0.211, -14.526, 85.266, -219.910
-0.861, 0.802, 0.210, -31.311, 74.707, -241.028
-0.836, 0.203, 0.334, -41.931, 63.354, -250.610
-0.755, -0.258, 0.458, -45.349, 54.199, -249.878
-0.641, -0.597, 0.591, -47.729, 47.607, -241.089
-0.532, -0.612, 0.836, -54.138, 42.664, -224.915
-0.447, -0.463, 1.095, -64.087, 41.931, -208.069
-0.379, -0.255, 1.228, -75.745, 46.387, -194.458
-0.396, 0.101, 1.106, -85.266, 53.833, -183.777
-0.423, 0.809, 0.555, -85.083, 60.608, -176.453
-0.430, 1.351, -0.025, -67.261, 58.167, -182.617
-0.485, 1.412, -0.299, -48.035, 43.640, -204.834
-0.586, 1.040, -0.215, -46.326, 22.888, -232.361
-0.606, 0.211, -0.020, -50.659, 2.319, -256.348
-0.610, -0.633, 0.091, -64.575, -12.512, -266.296
