ax,ay,az,dx,dy,dz,x,y,z
-10.745, 20.009, -13.858, -0.183, 1.698, -0.499, -0.092, 0.009, -0.019
-10.360, 15.600, -15.414, -0.192, 1.446, -0.622, -0.093, 0.010, -0.020
-9.816, 11.486, -17.339, -0.258, 1.552, -0.845, -0.094, 0.011, -0.022
-9.022, 8.534, -19.571, -0.236, 1.465, -0.939, -0.094, 0.012, -0.023
-8.110, 6.810, -22.057, -0.123, 1.208, -0.881, -0.095, 0.012, -0.025
-7.112, 6.839, -24.649, -0.007, 1.096, -0.896, -0.095, 0.012, -0.026
-5.608, 8.714, -27.585, 0.099, 1.082, -1.015, -0.096, 0.013, -0.028
-4.358, 10.827, -30.718, 0.141, 0.902, -1.070, -0.096, 0.014, -0.031
-3.159, 11.470, -33.787, 0.085, 0.612, -1.055, -0.096, 0.015, -0.033
-2.103, 9.370, -35.899, 0.024, 0.441, -1.352, -0.097, 0.016, -0.036
-1.516, 5.457, -37.207, -0.021, 0.150, -1.333, -0.097, 0.016, -0.038
-1.484, 0.745, -37.467, 0.079, -0.122, -1.578, -0.097, 0.016, -0.041
-1.891, -2.966, -39.223, -0.539, -0.361, -1.397, -0.097, 0.016, -0.044
-1.348, -5.077, -38.947, -0.959, -0.703, -1.518, -0.097, 0.015, -0.047
-2.012, -6.574, -38.512, -0.944, -0.920, -1.280, -0.097, 0.015, -0.049
-3.221, -6.360, -38.275, -1.141, -1.362, -1.297, -0.097, 0.015, -0.052
-5.157, -2.900, -37.092, -1.244, -1.509, -1.023, -0.098, 0.014, -0.055
-7.713, 1.363, -34.227, -0.696, -2.041, -1.033, -0.098, 0.014, -0.058
-10.899, 4.957, -30.608, -0.617, -2.094, -0.872, -0.099, 0.015, -0.060
-14.382, 8.486, -25.887, -0.698, -2.643, -0.984, -0.100, 0.015, -0.062
-17.800, 11.317, -20.402, -0.571, -2.578, -0.911, -0.101, 0.016, -0.063
-20.699, 14.688, -14.211, -0.550, -3.133, -1.096, -0.103, 0.017, -0.064
-22.613, 19.312, -6.717, -0.354, -3.012, -1.070, -0.104, 0.018, -0.065
-24.052, 22.426, 2.629, -0.875, -2.886, -1.408, -0.106, 0.020, -0.065
-25.230, 21.769, 12.425, -0.472, -3.148, -1.713, -0.108, 0.022, -0.064
-25.615, 18.013, 19.793, -0.303, -2.729, -1.822, -0.110, 0.023, -0.063
-24.247, 14.345, 21.167, -0.448, -2.544, -2.066, -0.111, 0.024, -0.061
-21.421, 7.790, 21.789, -0.793, -2.646, -2.542, -0.113, 0.025, -0.060
-20.675, -1.982, 22.351, -0.882, -2.200, -2.395, -0.114, 0.025, -0.058
-18.523, -12.044, 25.115, -1.162, -2.338, -2.687, -0.116, 0.024, -0.056
-15.008, -22.009, 29.671, -1.035, -2.201, -2.494, -0.117, 0.022, -0.054
-11.572, -28.376, 29.671, -0.667, -1.752, -1.904, -0.118, 0.020, -0.052
-7.798, -30.294, 29.671, -0.588, -1.620, -1.670, -0.119, 0.018, -0.050
-4.819, -26.222, 29.671, -0.413, -1.048, -1.019, -0.119, 0.016, -0.048
-3.044, -18.386, 29.671, -0.435, -0.754, -0.706, -0.119, 0.015, -0.045
-2.129, -10.933, 20.297, -0.340, -0.401, -0.382, -0.119, 0.014, -0.044
-1.539, -4.986, 11.284, -0.298, -0.294, -0.314, -0.120, 0.013, -0.043
-1.251, -0.631, 5.561, -0.168, -0.228, -0.267, -0.120, 0.013, -0.042
-0.817, 0.920, 2.221, -0.115, -0.289, -0.372, -0.120, 0.013, -0.042
-0.713, -0.637, 1.223, -0.208, -0.316, -0.432, -0.120, 0.013, -0.042
-0.726, -4.220, 2.459, -0.272, -0.400, -0.577, -0.120, 0.013, -0.042
-0.659, -8.196, 5.018, -0.248, -0.385, -0.526, -0.120, 0.013, -0.042
-0.587, -10.901, 7.296, -0.238, -0.389, -0.464, -0.120, 0.012, -0.041
-0.592, -12.744, 9.125, -0.237, -0.415, -0.393, -0.120, 0.011, -0.040
-0.762, -12.623, 9.672, -0.205, -0.365, -0.229, -0.120, 0.010, -0.040
-0.792, -11.204, 9.006, -0.126, -0.272, -0.055, -0.120, 0.009, -0.039
-0.807, -8.568, 7.610, -0.076, -0.251, 0.085, -0.120, 0.008, -0.038
-0.863, -5.812, 6.064, -0.011, -0.186, 0.174, -0.120, 0.008, -0.038
-0.880, -3.233, 4.538, 0.031, -0.186, 0.258, -0.120, 0.008, -0.038
-0.909, -1.097, 3.660, 0.058, -0.155, 0.252, -0.120, 0.008, -0.037

-6.409, 7.169, 16.717, -0.414, 0.348, 0.490, -0.000, 0.000, 0.001
-7.031, 7.117, 17.878, -0.456, 0.490, 0.521, -0.001, 0.001, 0.002
-7.798, 7.293, 18.608, -0.385, 0.535, 0.447, -0.001, 0.001, 0.003
-8.264, 9.330, 18.829, -0.362, 0.721, 0.514, -0.002, 0.002, 0.005
-8.871, 12.640, 18.888, -0.231, 0.750, 0.454, -0.003, 0.003, 0.006
-9.622, 14.804, 18.375, -0.185, 0.972, 0.441, -0.003, 0.004, 0.008
-10.533, 15.989, 16.939, -0.147, 1.105, 0.325, -0.004, 0.005, 0.009
-11.440, 15.405, 13.500, -0.099, 1.096, 0.170, -0.005, 0.006, 0.010
-11.903, 16.418, 11.833, -0.078, 1.188, 0.067, -0.006, 0.007, 0.011
-13.082, 17.024, 11.011, -0.096, 1.413, -0.027, -0.007, 0.009, 0.012
-13.823, 17.108, 9.885, -0.100, 1.496, -0.172, -0.008, 0.010, 0.013
-14.799, 16.265, 9.747, -0.104, 1.396, -0.281, -0.009, 0.011, 0.013
-15.988, 16.189, 9.613, -0.122, 1.464, -0.395, -0.010, 0.012, 0.014
-17.014, 16.086, 8.701, -0.174, 1.751, -0.567, -0.011, 0.014, 0.014
-18.147, 16.516, 7.314, -0.239, 1.867, -0.696, -0.013, 0.015, 0.015
-19.575, 16.563, 5.591, -0.249, 1.777, -0.744, -0.014, 0.016, 0.015
-20.537, 16.516, 3.250, -0.332, 1.943, -0.871, -0.015, 0.017, 0.016
-21.542, 17.058, 0.111, -4.204, 6.991, -1.126, -0.017, 0.018, 0.016
-22.570, 17.325, -3.122, -0.004, 1.666, -1.290, -0.019, 0.020, 0.016
-23.454, 17.711, -6.577, -0.239, 1.620, -1.312, -0.020, 0.021, 0.015
-24.260, 17.816, -9.890, -0.495, 1.875, -1.694, -0.022, 0.022, 0.014
-25.172, 18.445, -13.963, -0.637, 1.667, -1.723, -0.024, 0.024, 0.014
-25.396, 17.575, -18.422, -0.890, 1.824, -2.225, -0.026, 0.025, 0.012
-25.907, 16.343, -23.666, -0.881, 1.529, -2.240, -0.027, 0.026, 0.011
-25.599, 16.189, -30.172, -1.044, 1.561, -2.790, -0.030, 0.027, 0.008
-24.735, 13.664, -38.514, -0.873, 1.182, -2.743, -0.031, 0.028, 0.006
-23.369, 9.264, -46.985, -0.844, 1.015, -3.350, -0.033, 0.029, 0.002
-22.007, 2.672, -48.799, -0.570, 0.539, -3.160, -0.034, 0.029, -0.001
-20.844, -5.838, -48.799, -1.287, 0.144, -3.667, -0.036, 0.029, -0.005
-19.604, -15.420, -48.799, -1.052, -0.297, -3.266, -0.037, 0.028, -0.008
-18.375, -24.762, -48.799, -1.139, -0.797, -3.556, -0.039, 0.026, -0.012
-16.932, -35.574, -46.022, -0.923, -1.080, -2.956, -0.040, 0.024, -0.015
-15.925, -39.265, -40.729, -0.909, -1.574, -2.951, -0.041, 0.021, -0.018
-14.423, -39.265, -36.572, -0.558, -1.671, -2.197, -0.042, 0.018, -0.021
-13.051, -39.265, -30.665, -0.468, -2.135, -1.909, -0.043, 0.015, -0.023
-12.403, -39.265, -20.848, -0.477, -2.354, -1.291, -0.044, 0.012, -0.025
-12.867, -39.265, -10.306, -0.425, -2.228, -0.592, -0.045, 0.010, -0.026
-12.920, -39.265, -1.437, -1.042, -2.815, -0.090, -0.046, 0.006, -0.026
-13.632, -39.265, 5.284, 0.201, -1.950, 0.433, -0.047, 0.004, -0.026
-14.405, -39.265, 8.800, 0.124, -1.895, 0.900, -0.048, 0.001, -0.025
-15.531, -39.265, 11.061, 0.129, -2.024, 1.473, -0.049, -0.002, -0.024
-16.865, -39.265, 13.160, 0.208, -1.923, 1.866, -0.051, -0.005, -0.023
-18.775, -39.265, 14.257, 0.306, -1.618, 1.995, -0.052, -0.008, -0.022
-20.481, -37.011, 14.806, 0.416, -1.533, 2.361, -0.053, -0.010, -0.022
-22.447, -32.000, 15.845, 0.506, -1.649, 3.051, -0.055, -0.013, -0.020
-24.505, -25.377, 19.864, 0.442, -1.596, 3.404, -0.057, -0.015, -0.019
-26.279, -18.742, 25.723, 0.320, -1.360, 3.279, -0.058, -0.016, -0.017
-27.670, -11.925, 29.671, 0.334, -1.408, 3.961, -0.061, -0.017, -0.015
-28.223, -3.270, 29.671, 0.338, -1.090, 3.702, -0.063, -0.017, -0.013
-27.940, 5.731, 29.671, 0.470, -0.992, 4.293, -0.065, -0.017, -0.010
-26.863, 14.265, 29.671, 0.475, -0.616, 3.824, -0.066, -0.016, -0.009
-26.738, 21.461, 29.671, 0.465, -0.339, 4.198, -0.069, -0.015, -0.006
-25.142, 33.393, 29.671, 0.353, 0.046, 3.635, -0.070, -0.013, -0.004
-22.477, 39.205, 29.671, 0.378, 0.468, 3.897, -0.072, -0.010, -0.002
-18.327, 39.205, 29.671, 0.571, 0.748, 3.093, -0.073, -0.007, 0.000
-15.860, 39.205, 29.671, 0.699, 1.092, 2.783, -0.075, -0.004, 0.002
-13.017, 39.205, 25.140, 0.405, 1.188, 1.657, -0.076, -0.001, 0.004
-12.127, 39.205, 17.460, 0.290, 1.533, 0.879, -0.077, 0.002, 0.006
-12.216, 39.205, 10.285, 0.109, 1.491, 0.055, -0.077, 0.004, 0.006
-12.362, 38.274, 4.160, -0.206, 1.833, -0.510, -0.078, 0.007, 0.007
-12.636, 26.877, -0.650, 1.093, 0.892, -0.802, -0.079, 0.009, 0.007
-12.999, 17.981, -4.512, 0.047, 1.492, -1.143, -0.080, 0.011, 0.007
-13.168, 12.809, -7.647, -0.175, 1.530, -1.263, -0.081, 0.012, 0.006
-13.048, 8.861, -10.311, -0.169, 1.345, -1.182, -0.082, 0.013, 0.005
-13.376, 7.018, -13.562, -0.085, 1.306, -1.207, -0.083, 0.013, 0.005
-12.793, 6.260, -16.527, 0.009, 1.399, -1.368, -0.084, 0.014, 0.003
-11.721, 5.728, -20.050, 0.118, 1.297, -1.396, -0.085, 0.014, 0.002
-10.755, 5.169, -23.556, 0.174, 1.036, -1.275, -0.086, 0.014, 0.000
-9.111, 5.270, -26.834, 0.202, 0.881, -1.308, -0.086, 0.015, -0.002
-7.540, 5.317, -29.487, 0.174, 0.778, -1.529, -0.087, 0.015, -0.004
-6.315, 4.484, -31.514, 0.125, 0.525, -1.615, -0.087, 0.016, -0.006
-5.254, 2.622, -33.310, 0.110, 0.223, -1.513, -0.088, 0.016, -0.008
-4.730, 0.413, -34.438, 0.073, -0.039, -1.567, -0.088, 0.016, -0.011
-4.780, 0.074, -34.694, -0.042, -0.351, -1.766, -0.088, 0.016, -0.013
-5.028, 0.659, -33.852, -0.192, -0.663, -1.759, -0.089, 0.016, -0.016
-5.517, 1.199, -32.024, -0.326, -0.867, -1.566, -0.089, 0.016, -0.018
-6.291, 2.834, -28.420, -0.552, -1.272, -1.760, -0.090, 0.016, -0.021
-7.434, 5.755, -23.936, -0.621, -1.368, -1.556, -0.090, 0.016, -0.022
-8.252, 7.995, -19.832, -0.774, -1.765, -1.783, -0.091, 0.017, -0.024
-9.414, 9.908, -16.312, -0.728, -1.727, -1.648, -0.091, 0.018, -0.025
-11.163, 11.359, -13.488, -0.840, -2.087, -1.948, -0.092, 0.018, -0.026
-12.266, 13.513, -11.646, -0.762, -1.966, -1.834, -0.093, 0.019, -0.027
-13.613, 12.502, -8.326, -0.770, -2.357, -2.244, -0.094, 0.020, -0.028
-15.041, 7.723, -2.035, -0.467, -2.393, -2.187, -0.095, 0.021, -0.028
-15.854, 1.005, 5.309, -0.852, -2.222, -2.632, -0.096, 0.021, -0.027
-14.492, -6.988, 16.125, -1.017, -2.304, -2.726, -0.098, 0.021, -0.026
-13.074, -16.918, 26.588, -0.860, -1.959, -2.391, -0.098, 0.020, -0.025
-10.250, -26.134, 29.671, -0.863, -1.744, -2.215, -0.099, 0.018, -0.023
-6.237, -31.131, 29.671, -1.085, -1.610, -2.124, -0.100, 0.016, -0.020
-3.134, -31.739, 29.671, -0.774, -1.062, -1.462, -0.100, 0.014, -0.019
-0.950, -27.267, 25.862, -0.761, -0.785, -1.146, -0.100, 0.011, -0.016
0.231, -21.106, 16.268, -0.641, -0.531, -0.755, -0.100, 0.010, -0.015
0.813, -14.970, 10.787, -0.474, -0.374, -0.440, -0.100, 0.009, -0.014
1.068, -10.071, 8.305, -0.405, -0.388, -0.345, -0.100, 0.008, -0.014
1.292, -6.351, 7.141, -0.272, -0.332, -0.246, -0.100, 0.007, -0.013
1.213, -4.628, 6.374, -0.230, -0.325, -0.243, -0.100, 0.007, -0.013
1.197, -3.954, 5.471, -0.255, -0.356, -0.286, -0.100, 0.007, -0.012
1.188, -4.071, 4.845, -0.260, -0.352, -0.298, -0.100, 0.006, -0.012
0.938, -4.763, 5.000, -0.225, -0.325, -0.264, -0.100, 0.006, -0.011
0.798, -5.116, 5.477, -0.229, -0.376, -0.273, -0.100, 0.006, -0.011
0.645, -5.433, 5.910, -0.185, -0.333, -0.211, -0.100, 0.005, -0.011
0.609, -5.807, 6.300, -0.184, -0.364, -0.196, -0.100, 0.005, -0.010
0.495, -5.092, 7.447, -0.131, -0.311, -0.122, -0.100, 0.004, -0.010
0.342, -4.004, 8.829, -0.112, -0.326, -0.084, -0.100, 0.004, -0.009
0.182, -3.135, 9.890, -0.069, -0.250, -0.049, -0.100, 0.004, -0.008
-0.058, -2.614, 9.936, -0.052, -0.220, -0.042, -0.100, 0.004, -0.008
0.007, -1.161, 8.980, -0.019, -0.128, -0.023, -0.100, 0.004, -0.007
0.102, 0.533, 7.539, -0.018, -0.075, -0.025, -0.100, 0.003, -0.006
0.105, 1.303, 5.987, -0.044, -0.018, -0.055, -0.100, 0.004, -0.006
0.147, 0.522, 4.459, -0.098, 0.019, -0.129, -0.100, 0.004, -0.006
0.248, -1.231, 3.142, -0.157, 0.051, -0.187, -0.100, 0.003, -0.005
0.447, -2.537, 2.280, -0.147, 0.068, -0.180, -0.100, 0.003, -0.005
0.523, -3.918, 1.664, -0.099, 0.085, -0.173, -0.100, 0.003, -0.005
0.544, -4.912, 0.887, 0.018, 0.122, -0.164, -0.100, 0.003, -0.005
0.539, -5.617, -0.047, -3.036, 0.660, -0.100, -0.100, 0.002, -0.005
0.412, -5.717, -1.233, -0.484, 0.444, -0.050, -0.100, 0.002, -0.005
0.480, -4.074, -2.037, -0.367, 0.434, 0.028, -0.100, 0.002, -0.005
0.477, -2.153, -2.336, -0.310, 0.367, 0.074, -0.100, 0.001, -0.005
0.436, -0.966, -2.853, -0.393, 0.395, 0.098, -0.100, 0.001, -0.006

-5.130, 7.018, 17.944, -0.050, 0.154, 0.299, -0.000, 0.000, 0.001
-5.755, 6.387, 20.109, -0.099, 0.276, 0.289, -0.001, 0.001, 0.003
-6.044, 6.736, 20.793, -0.104, 0.360, 0.228, -0.001, 0.001, 0.004
-6.370, 6.736, 21.004, -0.146, 0.549, 0.218, -0.002, 0.002, 0.006
-6.779, 6.655, 20.031, -0.172, 0.619, 0.160, -0.002, 0.002, 0.007
-7.241, 6.737, 17.989, -0.208, 0.742, 0.128, -0.003, 0.003, 0.008
-7.706, 6.958, 15.724, -0.276, 0.955, 0.112, -0.003, 0.003, 0.009
-8.120, 7.725, 14.883, -0.291, 1.045, 0.086, -0.004, 0.004, 0.011
-8.789, 8.995, 15.015, -0.235, 0.999, 0.054, -0.004, 0.004, 0.012
-9.542, 10.813, 14.736, -0.207, 1.214, 0.027, -0.005, 0.005, 0.013
-10.263, 13.232, 13.645, -0.115, 1.169, -0.016, -0.006, 0.006, 0.014
-10.992, 15.228, 11.649, -0.053, 1.416, -0.097, -0.007, 0.007, 0.015
-11.835, 16.278, 9.675, 0.001, 1.507, -0.216, -0.008, 0.009, 0.015
-12.674, 16.640, 7.893, 0.022, 1.417, -0.310, -0.008, 0.010, 0.016
-13.242, 15.773, 5.081, 0.016, 1.510, -0.435, -0.009, 0.011, 0.016
-14.346, 15.340, 4.253, -0.014, 1.782, -0.629, -0.010, 0.012, 0.017
-15.159, 14.375, 3.878, -0.044, 1.845, -0.743, -0.012, 0.013, 0.017
-16.001, 13.828, 3.024, -0.138, 1.736, -0.777, -0.013, 0.014, 0.017
-17.223, 12.105, 1.530, -0.346, 1.951, -0.888, -0.014, 0.015, 0.017
-17.935, 11.858, -1.406, 0.216, 1.309, -1.106, -0.015, 0.016, 0.017
-18.802, 12.870, -5.745, -0.153, 1.647, -1.204, -0.017, 0.017, 0.017
-19.152, 13.212, -9.703, -0.309, 1.525, -1.201, -0.018, 0.018, 0.016
-19.493, 13.113, -13.460, -0.453, 1.520, -1.358, -0.019, 0.019, 0.015
-19.558, 13.343, -16.829, -0.656, 1.656, -1.714, -0.021, 0.020, 0.014
-19.816, 13.058, -20.222, -0.773, 1.563, -1.916, -0.022, 0.021, 0.012
-20.139, 12.685, -24.549, -0.756, 1.278, -1.897, -0.024, 0.021, 0.011
-19.416, 11.835, -29.529, -0.906, 1.271, -2.351, -0.025, 0.022, 0.009
-19.015, 9.393, -34.700, -0.781, 0.929, -2.286, -0.026, 0.023, 0.006
-18.282, 8.009, -41.115, -0.737, 0.681, -2.444, -0.028, 0.024, 0.004
-17.375, 5.490, -45.572, -0.783, 0.414, -2.907, -0.029, 0.024, 0.000
-16.758, -0.702, -47.259, -1.614, 0.004, -3.081, -0.030, 0.024, -0.004
-16.133, -10.735, -45.731, -1.443, -0.384, -2.829, -0.031, 0.024, -0.006
-15.194, -20.428, -42.704, -1.390, -0.756, -2.779, -0.032, 0.022, -0.009
-14.000, -29.364, -38.773, -1.493, -1.232, -2.907, -0.034, 0.020, -0.012
-13.186, -35.591, -36.061, -1.384, -1.552, -2.539, -0.035, 0.017, -0.015
-12.938, -37.327, -33.798, -1.097, -1.633, -1.842, -0.035, 0.015, -0.018
-13.398, -37.212, -29.705, -1.034, -2.109, -1.599, -0.036, 0.012, -0.020
-14.232, -38.128, -23.511, -0.790, -2.092, -1.066, -0.037, 0.010, -0.022
-15.162, -38.967, -16.089, -0.868, -2.546, -0.826, -0.039, 0.006, -0.023
-16.281, -39.265, -8.900, -0.809, -2.399, -0.407, -0.040, 0.004, -0.024
-17.153, -39.265, -2.752, -1.167, -2.930, -0.095, -0.041, 0.001, -0.024
-17.867, -39.265, 3.782, -0.154, -2.109, 0.256, -0.042, -0.002, -0.024
-19.389, -39.265, 11.977, -0.328, -2.486, 0.757, -0.044, -0.005, -0.023
-21.229, -39.265, 21.852, -0.254, -2.440, 1.311, -0.045, -0.008, -0.021
-23.676, -39.265, 29.425, -0.047, -2.040, 1.672, -0.047, -0.011, -0.020
-26.067, -39.265, 29.671, 0.161, -1.849, 2.175, -0.049, -0.013, -0.018
-29.152, -39.265, 29.671, 0.491, -1.829, 3.020, -0.051, -0.016, -0.015
-31.612, -36.247, 29.671, 0.701, -1.400, 3.175, -0.053, -0.019, -0.013
-33.985, -27.502, 29.671, 1.007, -1.343, 4.051, -0.056, -0.021, -0.011
-35.762, -17.233, 29.671, 1.186, -1.119, 4.413, -0.058, -0.023, -0.009
-35.977, -6.027, 29.671, 1.126, -0.757, 4.157, -0.061, -0.023, -0.007
-35.106, 6.432, 29.671, 1.132, -0.487, 4.273, -0.063, -0.023, -0.005
-33.528, 17.449, 29.671, 1.211, -0.226, 4.774, -0.066, -0.022, -0.002
-31.681, 26.713, 29.671, 1.072, 0.110, 4.606, -0.068, -0.020, 0.000
-29.790, 34.219, 29.671, 0.756, 0.435, 3.845, -0.070, -0.017, 0.002
-27.981, 37.561, 29.671, 0.497, 0.921, 3.930, -0.073, -0.014, 0.004
-27.246, 34.934, 29.671, 0.031, 1.238, 3.072, -0.074, -0.012, 0.006
-27.556, 29.061, 29.671, -0.394, 1.846, 3.015, -0.077, -0.010, 0.009
-28.484, 24.471, 20.053, -0.603, 1.971, 2.391, -0.078, -0.008, 0.010
-28.389, 23.853, 8.301, -0.760, 2.551, 2.470, -0.081, -0.006, 0.011
-27.909, 25.836, -0.635, 0.776, 1.046, 2.040, -0.082, -0.005, 0.011
-26.394, 30.288, -8.576, 0.211, 2.308, 2.111, -0.085, -0.002, 0.010
-23.985, 35.275, -15.123, 0.420, 2.079, 1.661, -0.086, 0.000, 0.010
-21.880, 38.207, -20.067, 0.686, 2.260, 1.540, -0.088, 0.003, 0.008
-19.173, 39.205, -24.211, 0.672, 1.895, 1.035, -0.089, 0.006, 0.006
-17.254, 39.205, -27.875, 0.666, 1.982, 0.723, -0.091, 0.009, 0.004
-14.752, 39.205, -32.537, 0.372, 1.610, 0.216, -0.092, 0.011, 0.002
-14.689, 35.261, -39.709, 0.224, 1.607, -0.246, -0.093, 0.014, -0.001
-12.204, 35.796, -43.647, -0.517, 1.204, -0.607, -0.094, 0.016, -0.004
-10.095, 31.768, -45.432, -1.383, 0.989, -1.268, -0.094, 0.019, -0.007
-9.918, 22.151, -48.503, -1.372, 0.593, -1.752, -0.095, 0.021, -0.011
-9.563, 15.170, -48.799, -0.950, 0.125, -1.845, -0.096, 0.022, -0.014
-9.525, 9.547, -48.799, -0.765, -0.295, -2.005, -0.096, 0.023, -0.017
-11.348, 8.571, -48.592, -0.766, -0.830, -2.321, -0.097, 0.023, -0.021
-12.926, 5.457, -48.799, -0.410, -1.286, -2.365, -0.098, 0.024, -0.025
-16.084, 5.472, -48.799, -0.275, -1.548, -2.099, -0.099, 0.024, -0.028
-20.551, 10.025, -45.172, -0.333, -1.975, -2.054, -0.101, 0.025, -0.031
-25.832, 14.203, -39.249, -0.520, -2.681, -2.331, -0.103, 0.026, -0.035
-31.808, 15.057, -31.414, -0.614, -3.107, -2.468, -0.105, 0.027, -0.037
-36.837, 14.502, -23.206, -0.580, -3.100, -2.320, -0.107, 0.028, -0.039
-39.999, 12.701, -13.732, -0.663, -3.835, -2.743, -0.111, 0.029, -0.040
-39.999, 10.317, -6.121, -0.466, -3.707, -2.540, -0.113, 0.030, -0.041
-39.999, 6.141, 5.186, -0.579, -3.647, -2.978, -0.116, 0.030, -0.040
-39.999, -0.737, 21.940, -0.158, -3.513, -2.764, -0.119, 0.030, -0.039
-39.999, -9.334, 29.671, 0.323, -3.877, -3.207, -0.122, 0.030, -0.037
-39.999, -14.035, 29.671, 0.204, -3.160, -2.861, -0.125, 0.029, -0.035
-32.941, -24.765, 29.671, -0.268, -3.197, -3.152, -0.128, 0.027, -0.032
-25.744, -34.003, 29.671, -0.092, -2.350, -2.533, -0.129, 0.025, -0.031
-16.507, -39.265, 29.671, -0.336, -1.927, -2.406, -0.131, 0.022, -0.028
-11.071, -38.355, 29.671, -0.499, -1.229, -1.778, -0.132, 0.019, -0.026
-8.002, -30.403, 29.671, -0.556, -0.611, -1.038, -0.132, 0.017, -0.024
-6.474, -20.365, 25.726, -0.487, -0.312, -0.623, -0.133, 0.015, -0.022
-5.547, -11.382, 15.560, -0.381, -0.185, -0.432, -0.133, 0.014, -0.021
-5.028, -4.695, 9.672, -0.197, -0.141, -0.329, -0.134, 0.014, -0.020
-4.432, -0.276, 6.527, -0.030, -0.134, -0.304, -0.134, 0.014, -0.019
-4.099, 0.947, 4.493, 0.062, -0.154, -0.379, -0.134, 0.014, -0.019
-3.619, -0.021, 3.149, 0.058, -0.194, -0.531, -0.134, 0.014, -0.019
-3.237, -1.858, 2.688, -0.025, -0.219, -0.603, -0.135, 0.014, -0.019
-2.887, -3.514, 3.388, -0.073, -0.215, -0.560, -0.135, 0.013, -0.018
-2.753, -5.444, 4.970, -0.116, -0.244, -0.626, -0.135, 0.013, -0.018
-2.672, -7.435, 6.180, -0.102, -0.201, -0.526, -0.135, 0.013, -0.018
-2.636, -8.972, 6.530, -0.078, -0.172, -0.468, -0.135, 0.012, -0.017
-2.595, -9.445, 5.992, -0.043, -0.157, -0.427, -0.136, 0.011, -0.017
-2.526, -8.284, 4.786, 0.012, -0.126, -0.307, -0.136, 0.011, -0.016
-2.443, -6.647, 3.083, 0.068, -0.102, -0.186, -0.136, 0.010, -0.016
-2.526, -5.441, 1.117, 0.228, -0.079, -0.147, -0.136, 0.010, -0.016
-2.503, -3.780, -0.381, -0.403, -0.532, -0.085, -0.136, 0.009, -0.016
-2.504, -2.759, -0.295, -0.473, -0.691, -0.073, -0.137, 0.009, -0.016
-2.649, -2.760, 1.118, 0.041, -0.146, -0.067, -0.137, 0.009, -0.016
-2.715, -2.876, 3.177, -0.064, -0.224, -0.071, -0.137, 0.009, -0.016
-2.711, -2.154, 5.260, -0.066, -0.183, -0.042, -0.137, 0.009, -0.015
-2.772, -1.412, 6.479, -0.064, -0.171, -0.028, -0.137, 0.009, -0.015
-2.848, -1.075, 6.763, -0.042, -0.113, -0.023, -0.138, 0.008, -0.014
-2.971, -1.468, 6.079, -0.036, -0.080, -0.032, -0.138, 0.008, -0.014
-3.108, -1.839, 4.649, -0.032, -0.045, -0.031, -0.138, 0.008, -0.014
-2.971, -1.263, 3.229, -0.012, -0.017, -0.013, -0.138, 0.008, -0.013
-2.971, -0.816, 2.333, 0.008, 0.001, -0.005, -0.138, 0.008, -0.013
-2.972, -0.842, 1.646, 0.016, 0.025, -0.010, -0.139, 0.008, -0.013
-2.978, -1.725, 0.978, 0.039, 0.069, -0.015, -0.139, 0.008, -0.013

-12.641, 4.970, 15.458, -0.684, -0.067, 1.014, -0.001, 0.000, 0.001
-13.353, 7.489, 17.750, -0.735, 0.010, 0.991, -0.002, 0.001, 0.002
-13.627, 9.717, 20.349, -0.900, 0.123, 1.049, -0.003, 0.001, 0.004
-14.030, 12.044, 21.498, -0.973, 0.273, 0.957, -0.004, 0.002, 0.005
-14.296, 13.368, 21.095, -0.856, 0.392, 0.741, -0.005, 0.003, 0.007
-14.680, 14.222, 19.466, -0.938, 0.614, 0.692, -0.006, 0.004, 0.008
-15.452, 15.549, 20.150, -0.802, 0.675, 0.483, -0.007, 0.005, 0.009
-16.687, 16.091, 20.315, -0.919, 0.912, 0.385, -0.008, 0.007, 0.011
-17.765, 15.879, 19.631, -0.951, 1.084, 0.197, -0.010, 0.008, 0.013
-18.995, 15.435, 18.749, -0.842, 1.116, 0.022, -0.011, 0.009, 0.014
-20.273, 14.725, 18.046, -0.787, 1.261, -0.123, -0.012, 0.010, 0.015
-21.695, 14.530, 17.595, -0.757, 1.579, -0.285, -0.014, 0.011, 0.017
-23.313, 15.076, 16.993, -0.568, 1.743, -0.418, -0.016, 0.012, 0.018
-25.108, 14.786, 16.065, -0.342, 1.706, -0.507, -0.017, 0.013, 0.019
-26.996, 13.891, 14.731, -0.195, 1.873, -0.648, -0.019, 0.014, 0.020
-29.102, 12.523, 12.628, -0.061, 2.306, -0.869, -0.021, 0.015, 0.021
-30.877, 11.475, 9.437, 0.058, 2.524, -0.971, -0.024, 0.016, 0.022
-32.625, 10.608, 5.706, 0.080, 2.465, -0.936, -0.026, 0.017, 0.022
-34.112, 10.687, 1.475, -0.123, 3.005, -0.985, -0.028, 0.017, 0.022
-35.106, 11.617, -2.355, 0.391, 2.160, -1.171, -0.031, 0.018, 0.022
-36.047, 12.611, -5.658, 0.211, 2.460, -1.260, -0.034, 0.019, 0.022
-36.821, 13.622, -8.623, 0.111, 2.278, -1.227, -0.036, 0.020, 0.021
-37.264, 14.389, -11.688, 0.065, 2.326, -1.361, -0.038, 0.021, 0.021
