ax,ay,az,dx,dy,dz,x,y,z
-17.093, 1.923, -9.843, 0.776, 2.112, -0.208, -0.091, 0.018, 0.000
-16.514, 0.016, -12.367, 0.824, 2.049, -0.284, -0.092, 0.018, -0.001
-15.774, -1.916, -13.736, 0.032, 1.745, -0.279, -0.093, 0.018, -0.002
-15.446, -3.761, -14.375, 0.052, 1.879, -0.296, -0.095, 0.017, -0.003
-14.535, -4.912, -15.957, 0.044, 1.608, -0.218, -0.096, 0.017, -0.004
-13.770, -4.675, -17.198, -0.006, 1.541, -0.140, -0.096, 0.017, -0.005
-13.045, -3.706, -18.371, -0.045, 1.652, -0.078, -0.098, 0.017, -0.006
-12.483, -1.814, -19.931, -0.047, 1.572, -0.007, -0.099, 0.016, -0.008
-11.558, 0.258, -22.016, 0.687, 1.318, 0.035, -0.099, 0.016, -0.009
-10.999, 2.477, -23.824, 0.780, 1.382, 0.060, -0.100, 0.017, -0.011
-10.244, 3.792, -25.248, 0.720, 1.126, 0.031, -0.101, 0.017, -0.013
-9.489, 4.199, -26.167, 0.821, 1.145, -0.010, -0.102, 0.017, -0.015
-8.557, 4.275, -27.149, 0.776, 0.902, -0.054, -0.102, 0.017, -0.017
-7.541, 3.237, -28.587, 0.962, 0.876, -0.121, -0.103, 0.018, -0.019
-6.514, 2.328, -30.887, 0.914, 0.653, -0.144, -0.103, 0.018, -0.021
-5.404, 1.532, -34.244, 1.001, 0.577, -0.185, -0.104, 0.018, -0.024
-4.288, 0.127, -37.643, 0.813, 0.341, -0.200, -0.104, 0.018, -0.026
-3.261, -1.564, -39.233, 0.092, 0.142, -0.254, -0.104, 0.018, -0.029
-2.644, -5.238, -40.434, 0.163, -0.113, -0.233, -0.104, 0.018, -0.032
-2.274, -7.669, -40.305, 0.241, -0.409, -0.222, -0.105, 0.017, -0.035
-2.594, -10.150, -39.021, 0.313, -0.693, -0.140, -0.105, 0.016, -0.038
-3.814, -11.443, -37.086, 0.341, -0.865, -0.026, -0.105, 0.015, -0.040
-3.687, -10.367, -33.198, 0.412, -1.242, 0.103, -0.105, 0.015, -0.043
-5.378, -11.775, -29.692, 0.488, -1.311, 0.171, -0.106, 0.014, -0.045
-6.384, -11.161, -28.706, 0.536, -1.481, 0.274, -0.106, 0.013, -0.047
-7.610, -8.391, -29.834, 0.368, -1.833, 0.440, -0.107, 0.012, -0.049
-9.139, -7.008, -30.911, 0.093, -2.017, 0.503, -0.107, 0.012, -0.052
-11.205, -8.336, -30.724, -0.004, -1.989, 0.465, -0.108, 0.011, -0.054
-13.692, -9.915, -30.302, -0.034, -2.200, 0.504, -0.109, 0.011, -0.056
-16.627, -10.461, -30.227, -0.115, -2.711, 0.664, -0.110, 0.010, -0.058
-20.248, -11.132, -29.941, -0.196, -2.961, 0.786, -0.112, 0.009, -0.061
-24.745, -11.740, -28.238, -0.245, -2.872, 0.814, -0.113, 0.008, -0.063
-29.753, -11.390, -23.656, -0.306, -3.524, 1.079, -0.116, 0.007, -0.065
-34.316, -8.400, -17.002, -0.184, -3.399, 1.117, -0.118, 0.007, -0.066
-38.512, -5.283, -7.381, -0.002, -3.721, 1.232, -0.120, 0.006, -0.066
-39.999, -3.765, 3.850, 0.388, -3.635, 1.410, -0.124, 0.006, -0.066
-39.999, -1.782, 15.438, 0.383, -3.940, 1.429, -0.127, 0.006, -0.065
-39.139, 1.430, 26.793, 0.316, -3.489, 1.283, -0.129, 0.006, -0.063
-35.706, 4.875, 29.671, 0.491, -3.787, 1.415, -0.132, 0.006, -0.061
-30.380, 9.414, 29.671, 0.672, -3.127, 1.190, -0.134, 0.007, -0.059
-24.092, 12.805, 29.671, 0.968, -3.112, 1.152, -0.136, 0.008, -0.057
-18.112, 13.172, 29.671, 0.901, -2.308, 0.777, -0.137, 0.009, -0.055
-13.655, 10.864, 29.671, 0.833, -2.036, 0.578, -0.139, 0.010, -0.052
-10.282, 7.586, 29.671, 0.461, -1.506, 0.337, -0.140, 0.010, -0.050
-8.191, 5.296, 29.671, 0.002, -0.947, 0.167, -0.140, 0.011, -0.048
-6.750, 3.536, 29.671, -0.351, -0.647, 0.091, -0.141, 0.011, -0.046
-5.948, 2.452, 29.265, -0.605, -0.465, 0.051, -0.141, 0.011, -0.044
-5.161, 2.061, 23.255, -0.611, -0.264, 0.032, -0.141, 0.011, -0.042
-4.494, 1.826, 16.793, -0.432, -0.110, 0.012, -0.142, 0.011, -0.041
-3.784, 0.727, 10.717, -0.331, -0.048, -0.010, -0.142, 0.011, -0.040

-6.922, 11.754, 13.342, -0.507, -0.356, 0.327, -0.000, 0.001, 0.001
-7.025, 12.984, 14.917, -0.467, -0.301, 0.271, -0.001, 0.001, 0.002
-7.881, 15.074, 17.674, -0.498, -0.276, 0.230, -0.001, 0.003, 0.003
-8.438, 16.446, 20.712, -0.438, -0.190, 0.126, -0.002, 0.004, 0.005
-9.433, 17.007, 23.805, -0.359, -0.076, -0.011, -0.003, 0.005, 0.006
-10.196, 17.178, 27.020, -0.347, 0.040, -0.142, -0.003, 0.006, 0.008
-10.912, 17.462, 29.671, -0.377, 0.205, -0.313, -0.004, 0.008, 0.010
-11.740, 16.982, 29.671, -0.315, 0.396, -0.480, -0.005, 0.009, 0.013
-12.737, 15.964, 29.671, -0.201, 0.542, -0.583, -0.006, 0.010, 0.015
-14.113, 14.011, 29.671, -0.128, 0.752, -0.734, -0.007, 0.011, 0.016
-16.019, 11.711, 29.671, -0.077, 1.104, -0.981, -0.008, 0.012, 0.019
-18.346, 9.717, 29.671, -0.042, 1.391, -1.106, -0.010, 0.013, 0.021
-21.634, 8.753, 29.671, -0.063, 1.523, -1.063, -0.011, 0.013, 0.023
-25.062, 8.619, 29.671, -0.196, 2.079, -1.294, -0.013, 0.014, 0.026
-28.665, 7.791, 29.671, -0.334, 2.167, -1.267, -0.015, 0.014, 0.027
-32.199, 5.982, 23.462, -0.512, 2.749, -1.579, -0.017, 0.015, 0.029
-35.069, 2.903, 15.935, -0.525, 2.679, -1.544, -0.019, 0.015, 0.030
-37.279, -0.596, 8.938, -0.621, 3.257, -1.861, -0.022, 0.015, 0.031
-38.591, -4.472, 2.090, -0.542, 3.344, -1.719, -0.025, 0.015, 0.032
-38.718, -7.779, -4.549, -0.932, 2.786, -1.951, -0.028, 0.014, 0.031
-37.983, -9.169, -10.783, -0.860, 2.618, -1.703, -0.030, 0.014, 0.031
-36.258, -10.049, -16.233, -1.037, 2.943, -1.869, -0.033, 0.013, 0.029
-34.009, -11.848, -20.595, -0.884, 2.549, -1.628, -0.036, 0.012, 0.028
-31.632, -13.700, -23.753, -0.944, 2.744, -1.761, -0.038, 0.011, 0.026
-29.156, -14.676, -26.311, -0.810, 2.310, -1.454, -0.040, 0.010, 0.025
-26.537, -13.187, -29.642, -0.940, 2.450, -1.469, -0.042, 0.009, 0.022
-23.489, -9.959, -34.173, -0.985, 2.032, -1.174, -0.044, 0.009, 0.020
-20.475, -7.926, -38.696, -1.315, 2.085, -1.265, -0.046, 0.008, 0.017
-17.409, -7.986, -42.585, -1.290, 1.624, -1.135, -0.047, 0.007, 0.014
-14.135, -9.709, -45.001, -1.468, 1.514, -1.291, -0.048, 0.007, 0.011
-11.281, -12.192, -46.308, -1.211, 1.048, -1.121, -0.049, 0.006, 0.008
-8.650, -14.546, -46.744, -1.218, 0.832, -1.168, -0.049, 0.005, 0.004
-6.408, -16.118, -47.544, -1.098, 0.488, -1.012, -0.050, 0.003, 0.000
-4.730, -16.766, -48.734, -0.914, 0.133, -0.725, -0.050, 0.002, -0.003
-3.788, -16.887, -48.799, -0.877, -0.178, -0.536, -0.051, 0.001, -0.006
-3.468, -16.844, -48.799, -0.954, -0.566, -0.383, -0.051, -0.000, -0.010
-4.264, -16.161, -48.799, -0.936, -0.957, -0.153, -0.051, -0.001, -0.014
-6.013, -13.939, -48.799, -0.862, -1.208, 0.074, -0.052, -0.002, -0.017
-8.778, -10.662, -48.799, -0.928, -1.568, 0.274, -0.052, -0.003, -0.020
-12.227, -7.652, -48.279, -1.105, -2.160, 0.487, -0.053, -0.004, -0.024
-16.251, -5.783, -45.120, -1.150, -2.529, 0.626, -0.054, -0.004, -0.028
-20.674, -5.190, -41.641, -1.046, -2.550, 0.663, -0.056, -0.005, -0.030
-25.385, -4.065, -38.438, -1.033, -2.831, 0.783, -0.057, -0.005, -0.033
-30.459, -2.051, -35.866, -1.090, -3.481, 1.032, -0.059, -0.005, -0.036
-35.852, -0.699, -33.288, -0.987, -3.769, 1.144, -0.062, -0.005, -0.039
-39.999, 1.612, -30.125, -0.081, -3.607, 1.106, -0.065, -0.005, -0.041
-39.999, 3.461, -26.008, -0.009, -4.348, 1.319, -0.068, -0.005, -0.043
-39.999, 5.618, -17.756, 0.034, -4.144, 1.214, -0.071, -0.004, -0.044
-39.999, 7.652, -4.464, 0.105, -5.144, 1.389, -0.074, -0.004, -0.045
-39.999, 8.330, 13.949, -0.108, -4.188, 1.211, -0.076, -0.003, -0.044
-39.999, 8.633, 29.671, -0.089, -4.765, 1.323, -0.080, -0.003, -0.042
-39.999, 6.964, 29.671, 0.022, -4.058, 1.128, -0.082, -0.002, -0.040
-39.980, 6.080, 29.671, -0.003, -4.164, 1.256, -0.085, -0.002, -0.037
-34.049, 4.528, 29.671, -0.068, -3.218, 1.136, -0.088, -0.001, -0.036
-27.704, 7.861, 29.671, -0.147, -2.975, 1.386, -0.090, -0.001, -0.033
-22.352, 14.652, 29.671, -0.174, -2.020, 1.335, -0.092, 0.000, -0.031
-18.887, 24.047, 29.671, -0.153, -1.647, 1.525, -0.093, 0.002, -0.029
-16.492, 34.661, 29.671, 0.011, -1.112, 1.425, -0.094, 0.005, -0.026
-15.055, 39.205, 29.671, 0.221, -0.572, 1.015, -0.095, 0.007, -0.025
-14.007, 39.205, 29.671, 0.398, -0.223, 0.670, -0.097, 0.010, -0.022
-13.733, 39.205, 29.671, 0.352, 0.155, 0.070, -0.097, 0.013, -0.020
-14.816, 38.365, 29.671, 0.453, 0.578, -0.562, -0.099, 0.016, -0.018
-16.200, 26.403, 29.671, 0.499, 0.848, -0.936, -0.100, 0.018, -0.016
-18.342, 17.978, 29.671, 0.600, 1.307, -1.301, -0.101, 0.019, -0.014
-21.044, 12.847, 29.671, 0.519, 1.474, -1.256, -0.102, 0.020, -0.012
-23.932, 9.023, 29.671, 0.487, 1.784, -1.310, -0.104, 0.021, -0.010
-26.912, 5.781, 29.671, 0.525, 2.336, -1.507, -0.106, 0.021, -0.007
-29.756, 2.764, 27.062, 0.507, 2.640, -1.509, -0.108, 0.022, -0.005
-32.327, 0.842, 19.815, 0.426, 2.602, -1.308, -0.111, 0.022, -0.004
-34.161, -0.256, 11.970, 0.411, 3.201, -1.412, -0.113, 0.022, -0.003
-35.448, -0.451, 5.018, 0.288, 3.108, -1.198, -0.116, 0.022, -0.002
-36.246, -0.024, -1.015, -0.109, 2.163, -1.291, -0.118, 0.022, -0.002
-36.480, 0.143, -7.439, 0.610, 2.692, -1.109, -0.121, 0.022, -0.003
-35.737, 0.254, -13.918, 0.611, 3.130, -1.224, -0.124, 0.022, -0.004
-34.529, 0.621, -19.443, 0.449, 2.769, -1.072, -0.126, 0.022, -0.005
-32.486, 0.874, -24.894, 0.361, 3.037, -1.212, -0.129, 0.022, -0.007
-29.658, 0.633, -29.900, 0.086, 2.589, -1.109, -0.130, 0.022, -0.009
-26.488, -0.379, -33.615, -0.943, 2.722, -1.314, -0.133, 0.022, -0.011
-23.101, -2.597, -35.584, -0.957, 2.205, -1.232, -0.134, 0.021, -0.014
-19.729, -5.489, -35.969, -1.111, 2.219, -1.431, -0.136, 0.021, -0.016
-16.715, -7.499, -34.956, -0.901, 1.738, -1.251, -0.137, 0.021, -0.019
-14.071, -8.278, -33.639, -0.842, 1.711, -1.333, -0.138, 0.020, -0.021
-11.958, -8.774, -32.221, -0.673, 1.493, -1.231, -0.139, 0.019, -0.024
-10.106, -8.516, -31.649, -0.457, 1.161, -0.997, -0.140, 0.019, -0.026
-8.253, -8.423, -32.352, -0.358, 1.012, -0.895, -0.140, 0.018, -0.028
-6.306, -8.301, -35.576, -0.438, 0.975, -0.894, -0.141, 0.017, -0.031
-4.359, -5.420, -39.455, -0.672, 0.790, -0.767, -0.141, 0.017, -0.034
-2.770, -4.993, -43.586, -0.832, 0.493, -0.639, -0.141, 0.017, -0.037
-1.433, -6.383, -46.432, -0.994, 0.236, -0.638, -0.142, 0.016, -0.040
-0.171, -8.979, -48.556, -1.131, -0.072, -0.692, -0.142, 0.016, -0.044
0.269, -11.496, -48.799, -1.104, 0.389, -0.606, -0.142, 0.015, -0.048
0.095, -11.482, -48.799, -1.112, 0.020, -0.401, -0.142, 0.014, -0.051
-1.441, -12.108, -48.799, -1.152, -1.054, -0.247, -0.142, 0.013, -0.054
-4.287, -11.722, -48.799, -1.171, -1.625, -0.101, -0.142, 0.012, -0.058
-8.305, -11.537, -48.799, -1.151, -2.090, 0.086, -0.143, 0.011, -0.062
-13.721, -10.741, -48.799, -1.090, -2.293, 0.247, -0.143, 0.011, -0.065
-20.580, -9.233, -48.799, -1.374, -3.069, 0.500, -0.145, 0.010, -0.069
-27.829, -8.102, -44.530, -1.461, -3.515, 0.726, -0.147, 0.009, -0.073
-35.105, -6.459, -35.553, -1.268, -3.456, 0.855, -0.149, 0.009, -0.075
-39.999, -4.499, -26.940, -1.168, -3.743, 1.059, -0.152, 0.008, -0.077
-39.999, -1.315, -14.921, -1.118, -4.534, 1.399, -0.155, 0.008, -0.078
-39.999, 3.085, 3.103, -0.351, -4.069, 1.557, -0.158, 0.008, -0.078
-39.999, 9.960, 27.873, 0.056, -4.037, 1.440, -0.161, 0.009, -0.077
-39.565, 17.119, 29.671, 0.414, -3.930, 1.355, -0.163, 0.010, -0.075
-28.722, 22.418, 29.671, 0.447, -3.927, 1.242, -0.166, 0.012, -0.072
-18.225, 21.961, 29.671, 0.055, -3.093, 0.856, -0.167, 0.014, -0.070
-10.331, 19.799, 29.671, -0.280, -1.898, 0.459, -0.168, 0.015, -0.068
-5.956, 12.735, 29.671, -0.375, -1.139, 0.214, -0.169, 0.016, -0.066
-3.714, 9.828, 29.105, -0.347, -0.738, 0.109, -0.169, 0.017, -0.064
-2.291, 7.790, 13.816, -0.247, -0.493, 0.046, -0.169, 0.017, -0.063
-1.631, 6.612, 6.421, -0.117, -0.420, -0.007, -0.169, 0.018, -0.062
-1.390, 6.507, 6.685, -0.007, -0.482, -0.029, -0.169, 0.018, -0.062
-1.033, 6.060, 8.954, 0.073, -0.582, -0.070, -0.169, 0.019, -0.061
-0.559, 4.060, 9.982, 0.098, -0.555, -0.125, -0.169, 0.019, -0.060
-0.117, 1.882, 9.422, 0.089, -0.438, -0.131, -0.169, 0.019, -0.059
0.010, 0.490, 8.089, 0.080, -0.430, -0.126, -0.169, 0.019, -0.059
0.074, 0.953, 6.498, 0.058, -0.335, -0.060, -0.169, 0.019, -0.058
-0.037, 1.689, 4.979, 0.048, -0.342, -0.023, -0.169, 0.019, -0.058
-0.164, 2.716, 3.270, 0.041, -0.283, -0.000, -0.169, 0.019, -0.058

-7.402, 2.208, 26.171, -0.209, -0.455, 0.594, -0.000, 0.000, 0.001
-8.341, 3.905, 29.671, -0.165, -0.377, 0.698, -0.001, 0.000, 0.004
-8.930, 5.666, 29.671, -0.090, -0.170, 0.621, -0.002, 0.001, 0.006
-9.561, 7.686, 29.671, -0.038, 0.045, 0.679, -0.002, 0.001, 0.008
-10.253, 9.767, 29.671, 0.039, 0.291, 0.557, -0.003, 0.002, 0.010
-10.984, 11.076, 29.671, 0.153, 0.630, 0.535, -0.004, 0.003, 0.012
-12.127, 11.433, 29.671, 0.251, 0.826, 0.367, -0.005, 0.004, 0.014
-13.353, 10.981, 29.671, 0.412, 1.233, 0.288, -0.006, 0.004, 0.017
-15.116, 9.331, 29.671, 0.461, 1.356, 0.143, -0.007, 0.005, 0.019
-17.218, 6.898, 29.671, 0.576, 1.804, 0.056, -0.008, 0.006, 0.021
-19.370, 3.875, 29.671, 0.513, 1.845, -0.013, -0.009, 0.006, 0.023
-21.737, 0.999, 27.360, 0.550, 2.323, -0.045, -0.011, 0.006, 0.025
-24.141, -0.264, 23.352, 0.455, 2.285, -0.021, -0.013, 0.006, 0.027
-26.435, -0.469, 17.451, 0.488, 2.823, 0.016, -0.015, 0.006, 0.028
-28.370, -0.167, 10.515, 0.410, 2.733, 0.053, -0.016, 0.006, 0.029
-29.571, 0.045, 3.618, 0.454, 3.401, 0.086, -0.019, 0.006, 0.029
-30.290, 0.004, -2.655, 0.874, 2.648, 0.109, -0.021, 0.006, 0.029
-30.216, 0.056, -8.787, 0.799, 2.595, 0.119, -0.023, 0.006, 0.029
-29.246, 0.666, -14.571, 0.811, 2.630, 0.148, -0.025, 0.006, 0.028
-27.706, 0.800, -19.173, 0.931, 2.909, 0.185, -0.027, 0.006, 0.026
-26.012, 0.929, -22.447, 0.941, 2.800, 0.203, -0.029, 0.006, 0.025
-24.260, 1.023, -24.428, 0.823, 2.366, 0.192, -0.031, 0.006, 0.023
-22.847, 0.837, -25.288, 0.829, 2.232, 0.203, -0.032, 0.006, 0.021
-21.885, 1.429, -25.951, 0.948, 2.369, 0.257, -0.034, 0.006, 0.019
-20.863, 3.471, -27.639, 0.898, 2.241, 0.296, -0.036, 0.006, 0.017
-19.135, 6.753, -30.747, 0.653, 1.882, 0.269, -0.037, 0.007, 0.015
-16.995, 10.165, -35.266, 0.494, 1.759, 0.220, -0.038, 0.008, 0.013
-14.587, 12.623, -40.322, 0.420, 1.796, 0.114, -0.040, 0.008, 0.010
-11.958, 13.014, -45.357, 0.363, 1.558, -0.073, -0.041, 0.010, 0.006
-9.567, 11.464, -48.799, 0.341, 1.125, -0.246, -0.041, 0.010, 0.003
-7.241, 8.378, -48.799, 0.426, 0.926, -0.460, -0.042, 0.011, -0.001
-5.165, 5.152, -48.799, 0.443, 0.487, -0.523, -0.042, 0.011, -0.004
-3.805, 1.987, -48.799, 0.613, 0.151, -0.660, -0.043, 0.012, -0.008
-3.524, -1.864, -48.799, -0.074, -0.227, -0.605, -0.043, 0.011, -0.011
-3.549, -4.268, -48.799, -0.021, -0.597, -0.576, -0.043, 0.011, -0.014
-4.539, -6.897, -48.799, -0.012, -1.104, -0.579, -0.043, 0.011, -0.018
-6.611, -10.124, -48.799, -0.078, -1.552, -0.493, -0.044, 0.010, -0.022
-9.810, -12.432, -48.799, -0.195, -1.777, -0.309, -0.044, 0.009, -0.025
-13.690, -12.193, -48.799, -0.418, -2.428, -0.133, -0.045, 0.008, -0.029
-18.476, -9.897, -48.424, -0.549, -2.516, 0.085, -0.047, 0.008, -0.032
-24.088, -7.515, -43.365, -0.720, -3.205, 0.295, -0.048, 0.007, -0.036
-28.540, -6.026, -37.232, -0.612, -3.160, 0.405, -0.050, 0.006, -0.038
-33.840, -3.954, -30.948, -0.551, -3.861, 0.592, -0.053, 0.006, -0.041
-38.420, -1.349, -25.567, -0.386, -3.676, 0.621, -0.055, 0.006, -0.043
-39.999, 2.140, -20.375, 0.409, -4.378, 0.758, -0.059, 0.006, -0.044
-39.999, 2.396, -12.679, 0.398, -4.639, 0.732, -0.062, 0.006, -0.045
-39.999, -0.874, -0.739, -0.306, -5.477, 0.584, -0.064, 0.006, -0.046
-39.999, -5.493, 17.221, -0.095, -4.061, 0.577, -0.067, 0.006, -0.045
-39.999, -9.083, 29.671, -0.111, -4.609, 0.753, -0.070, 0.005, -0.042
-39.999, -10.709, 29.671, 0.184, -4.432, 0.935, -0.073, 0.005, -0.040
-34.437, -8.942, 29.671, 0.247, -3.543, 0.997, -0.076, 0.004, -0.038
-26.026, -2.892, 29.671, 0.155, -2.898, 1.155, -0.077, 0.004, -0.036
-19.410, 5.261, 29.671, -0.109, -2.406, 1.387, -0.079, 0.004, -0.034
-15.634, 14.742, 29.671, -0.381, -1.611, 1.370, -0.080, 0.005, -0.032
-13.085, 22.130, 29.671, -0.436, -0.875, 1.061, -0.081, 0.006, -0.030
-11.545, 26.988, 29.671, -0.385, -0.527, 0.879, -0.082, 0.009, -0.027
-10.838, 24.748, 29.671, -0.100, -0.093, 0.394, -0.083, 0.010, -0.025
-10.925, 13.773, 29.671, 0.133, 0.367, -0.023, -0.084, 0.011, -0.023
-11.254, 1.846, 29.671, 0.234, 0.767, -0.269, -0.085, 0.012, -0.021
-12.298, -4.405, 29.671, 0.349, 1.315, -0.322, -0.085, 0.011, -0.019
-13.779, -6.980, 29.671, 0.368, 1.513, -0.201, -0.086, 0.011, -0.017
-15.923, -6.526, 29.671, 0.408, 2.025, -0.101, -0.088, 0.010, -0.014
-18.401, -5.112, 29.671, 0.340, 2.034, -0.006, -0.089, 0.010, -0.012
-21.274, -3.523, 29.671, 0.403, 2.518, 0.055, -0.090, 0.010, -0.010
-24.433, -2.559, 26.708, 0.440, 2.444, 0.081, -0.092, 0.010, -0.008
-27.320, -1.903, 19.889, 0.610, 2.990, 0.127, -0.094, 0.009, -0.007
-29.927, -1.044, 11.427, 0.710, 3.238, 0.173, -0.097, 0.009, -0.006
-31.462, -0.494, 0.534, 0.595, 4.321, 0.198, -0.099, 0.009, -0.005
-30.822, 3.105, -10.589, 0.839, 2.719, 0.248, -0.101, 0.010, -0.006
-29.121, 5.397, -18.795, 0.666, 3.065, 0.246, -0.103, 0.010, -0.007
-26.835, 5.638, -23.755, 0.500, 2.931, 0.121, -0.105, 0.010, -0.009
-24.406, 4.687, -26.469, 0.420, 2.438, -0.004, -0.107, 0.011, -0.011
-21.831, 4.015, -28.425, 0.497, 2.252, -0.082, -0.108, 0.011, -0.013
-19.500, 3.710, -29.589, 0.674, 2.323, -0.146, -0.110, 0.011, -0.015
-17.346, 3.008, -30.076, 0.765, 2.116, -0.198, -0.111, 0.011, -0.017
-15.697, 1.350, -29.995, 0.767, 1.708, -0.213, -0.112, 0.012, -0.019
-14.544, -0.514, -29.811, 0.199, 1.544, -0.224, -0.113, 0.012, -0.021
-13.708, -1.037, -29.507, 0.421, 1.566, -0.208, -0.114, 0.012, -0.024
-13.030, 0.896, -29.744, 1.335, 1.416, -0.124, -0.115, 0.012, -0.026
-11.966, 4.329, -31.071, 1.190, 1.138, -0.069, -0.116, 0.012, -0.028
-10.970, 4.675, -32.987, 1.374, 1.131, -0.115, -0.117, 0.012, -0.031
-9.881, 3.507, -35.647, 1.255, 0.857, -0.175, -0.118, 0.012, -0.033
-8.565, -0.070, -38.523, 0.529, 0.681, -0.248, -0.118, 0.012, -0.035
-7.251, -3.922, -41.220, 0.601, 0.536, -0.315, -0.119, 0.012, -0.039
-5.973, -6.827, -44.470, 0.597, 0.274, -0.289, -0.119, 0.012, -0.042
-5.122, -9.213, -48.582, 0.516, -0.017, -0.205, -0.120, 0.011, -0.045
-4.783, -10.189, -48.799, 0.573, -0.363, -0.139, -0.120, 0.010, -0.049
-5.379, -10.464, -48.799, 0.472, -0.674, -0.046, -0.120, 0.010, -0.052
-6.817, -10.683, -48.799, 0.381, -1.199, 0.024, -0.121, 0.009, -0.056
-9.280, -11.292, -48.799, 0.171, -1.470, 0.079, -0.121, 0.008, -0.059
-12.387, -11.243, -48.799, 0.027, -2.101, 0.175, -0.122, 0.007, -0.063
-16.413, -11.980, -48.785, -0.059, -2.523, 0.251, -0.124, 0.006, -0.067
-20.867, -12.097, -46.342, -0.086, -2.593, 0.309, -0.125, 0.005, -0.070
-26.563, -10.256, -43.183, -0.184, -2.927, 0.423, -0.127, 0.005, -0.073
-32.350, -8.095, -38.412, -0.398, -3.661, 0.610, -0.129, 0.004, -0.076
-38.608, -4.532, -30.594, -0.454, -3.578, 0.647, -0.132, 0.004, -0.078
-39.999, -2.354, -20.101, -0.547, -4.370, 0.821, -0.135, 0.003, -0.080
-39.999, -0.124, -6.279, -0.448, -4.786, 0.879, -0.138, 0.003, -0.081
-39.999, 1.822, 10.235, 0.105, -3.890, 0.817, -0.141, 0.004, -0.080
-39.999, 6.139, 28.347, 0.230, -4.473, 0.939, -0.144, 0.004, -0.078
-39.775, 8.189, 29.671, 0.452, -3.817, 0.785, -0.146, 0.004, -0.076
-32.941, 11.888, 29.671, 0.809, -3.966, 0.730, -0.149, 0.005, -0.074
-25.151, 13.633, 29.671, 0.807, -3.089, 0.460, -0.151, 0.006, -0.072
-17.954, 12.796, 29.671, 0.867, -2.882, 0.228, -0.152, 0.007, -0.070
-12.051, 7.561, 29.671, 0.617, -1.981, -0.047, -0.153, 0.008, -0.068
-7.828, 0.915, 29.671, 0.418, -1.591, -0.254, -0.154, 0.008, -0.065
-5.048, -2.564, 29.671, 0.121, -0.926, -0.266, -0.154, 0.008, -0.064
-3.232, -5.086, 29.671, -0.096, -0.524, -0.245, -0.155, 0.007, -0.062
-2.056, -6.970, 29.671, -0.236, -0.244, -0.218, -0.155, 0.007, -0.059
-1.466, -7.166, 21.403, -0.302, -0.012, -0.121, -0.155, 0.006, -0.057
-0.962, -4.838, 11.955, -0.308, 0.112, -0.012, -0.155, 0.006, -0.057
-0.760, -2.395, 4.803, -0.331, 0.154, 0.054, -0.155, 0.006, -0.056
-0.389, -0.371, -0.707, -0.510, -0.206, 0.062, -0.155, 0.006, -0.056
-0.176, 0.979, -3.786, 0.246, -0.366, 0.052, -0.155, 0.006, -0.056
0.017, 0.776, -4.034, 0.294, 0.320, -0.004, -0.155, 0.006, -0.057
-0.052, -0.460, -1.591, -0.397, -0.541, -0.048, -0.155, 0.006, -0.057
-0.137, -2.147, 2.072, -0.096, -0.266, -0.079, -0.155, 0.006, -0.057
-0.228, -3.247, 4.979, -0.067, -0.330, -0.086, -0.155, 0.005, -0.056
-0.358, -3.322, 6.291, -0.020, -0.281, -0.048, -0.155, 0.005, -0.056

-1.528, 1.733, 28.354, -0.074, -0.052, 0.109, -0.000, 0.000, 0.002
-1.817, -0.473, 29.671, -0.118, 0.081, 0.076, -0.000, 0.000, 0.004
-2.256, -2.474, 29.671, -0.159, 0.250, 0.079, -0.000, -0.000, 0.006
-2.870, -3.573, 29.671, -0.170, 0.400, 0.108, -0.001, -0.000, 0.008
-3.952, -3.534, 29.671, -0.208, 0.595, 0.168, -0.001, -0.000, 0.010
-5.491, -1.667, 29.671, -0.303, 0.901, 0.264, -0.001, -0.001, 0.012
-7.596, 0.882, 29.671, -0.393, 1.159, 0.308, -0.002, -0.001, 0.015
-10.275, 3.158, 29.671, -0.417, 1.307, 0.265, -0.002, -0.001, 0.017
-13.061, 4.733, 29.671, -0.436, 1.612, 0.218, -0.003, -0.000, 0.019
-15.543, 5.029, 29.474, -0.509, 2.133, 0.158, -0.004, 0.000, 0.021
-17.729, 4.443, 21.029, -0.568, 2.367, 0.055, -0.006, 0.001, 0.023
-19.438, 3.435, 12.923, -0.590, 2.256, -0.037, -0.007, 0.001, 0.024
-20.380, 3.251, 5.664, -0.660, 2.420, -0.118, -0.008, 0.001, 0.024
-21.031, 2.570, -0.890, -0.428, 1.758, -0.235, -0.010, 0.001, 0.024
-21.100, 1.149, -6.778, -0.433, 2.323, -0.350, -0.012, 0.001, 0.024
-20.888, -0.178, -12.517, -1.071, 2.078, -0.400, -0.013, 0.001, 0.023
-19.651, -0.937, -17.733, -1.194, 2.264, -0.523, -0.015, 0.001, 0.022
-18.800, -1.700, -22.018, -1.001, 1.899, -0.526, -0.016, 0.001, 0.020
-17.429, -2.986, -25.341, -1.024, 1.978, -0.653, -0.017, 0.001, 0.018
-15.782, -4.997, -27.832, -0.847, 1.603, -0.625, -0.018, 0.001, 0.017
-14.637, -8.231, -29.778, -0.865, 1.619, -0.727, -0.020, 0.000, 0.014
-13.082, -10.082, -31.896, -0.809, 1.284, -0.600, -0.020, -0.001, 0.012
